tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"Aquí vamos a ver muchos discos y particiones. Vamos a buscar un disco con 4 particiones y vamos a eliminar cada una de ellas.. Cada vez que borremos una partición de un mismo disco, el espacio se irá acumulando en ""Espacion sin asignar"".  https://t.co/VgPoHQVaHJ","['aquí', 'vamos', 'ver', 'discos', 'particiones', 'vamos', 'buscar', 'disco', 'particiones', 'vamos', 'eliminar', 'cada', 'cada', 'vez', 'borremos', 'partición', 'mismo', 'disco', 'espacio', 'irá', 'acumulando', 'espacion', 'asignar']","Here we are going to see a lot of disks and partitions. We are going to look for a disk with 4 partitions and we are going to delete each one of them. Every time we erase a partition from the same disk, the space will accumulate in ""Unallocated space"". https://t.co/VgPoHQVaHJ","['going', 'see', 'lot', 'disks', 'partitions', 'going', 'look', 'disk', 'partitions', 'going', 'delete', 'one', 'every', 'time', 'erase', 'partition', 'disk', 'space', 'accumulate', 'unallocated', 'space']"
"Apartir de aquí la cosa se vuelve lineal. Instalar&gt;Windows 10 Home (si pregunta, nunca seleccionen la versión N)&gt;Aceptar&gt;Siguiente. Cuando pregunte que tipo de instalación vamos a seleccionar la segunda opción. ""Custom"" o ""Avanzado"".  https://t.co/n2H8dV8OtH","['apartir', 'aquí', 'cosa', 'vuelve', 'lineal', 'instalar', 'gt', 'windows', 'home', 'si', 'pregunta', 'nunca', 'seleccionen', 'versión', 'gt', 'aceptar', 'gt', 'siguiente', 'pregunte', 'tipo', 'instalación', 'vamos', 'seleccionar', 'segunda', 'opción', 'custom', 'avanzado']","From here the thing becomes linear. Install> Windows 10 Home (if asked, never select version N)> OK> Next. When you ask what type of installation we are going to select the second option. ""Custom"" or ""Advanced"". https://t.co/n2H8dV8OtH","['thing', 'becomes', 'linear', 'install', 'windows', 'home', 'asked', 'never', 'select', 'version', 'ok', 'next', 'ask', 'type', 'installation', 'going', 'select', 'second', 'option', 'custom', 'advanced']"
"Una vez accedemos a la BIOS tenemos que tener MUCHO cuidado con lo que se toca, iremos a una parte que diga BOOT y donde diga BOOT ORDER colocaremos de primero lo que se supone que es el pendrive, es decir cualquier cosa que no diga Windows Boot Manager","['vez', 'accedemos', 'bios', 'tener', 'cuidado', 'toca', 'iremos', 'parte', 'diga', 'boot', 'diga', 'boot', 'order', 'colocaremos', 'primero', 'supone', 'pendrive', 'decir', 'cualquier', 'cosa', 'diga', 'windows', 'boot', 'manager']","Once we access the BIOS we have to be VERY careful with what we touch, we will go to a part that says BOOT and where it says BOOT ORDER we will put first what is supposed to be the pendrive, that is, anything that does not say Windows Boot Manager","['access', 'bios', 'careful', 'touch', 'go', 'part', 'says', 'boot', 'says', 'boot', 'order', 'put', 'first', 'supposed', 'pendrive', 'anything', 'say', 'windows', 'boot', 'manager']"
"Ojo que la computadora tiene que estar apagada completamente, conectamos el pendrive y justo cuando le dan al botón de encendido tienen que pulsar un solo botón repetidas veces, si con uno no sirve prueben con el otro. Si ninguno de los dos es entonces busquen el manual de su PC.","['ojo', 'computadora', 'apagada', 'completamente', 'conectamos', 'pendrive', 'justo', 'dan', 'botón', 'encendido', 'pulsar', 'solo', 'botón', 'repetidas', 'veces', 'si', 'sirve', 'prueben', 'si', 'ninguno', 'dos', 'entonces', 'busquen', 'manual', 'pc']","Note that the computer has to be completely turned off, we connect the pendrive and just when they hit the power button they have to press a single button repeatedly, if one does not work, try the other. If neither of them is then look for your PC manual.","['note', 'computer', 'completely', 'turned', 'connect', 'pendrive', 'hit', 'power', 'button', 'press', 'single', 'button', 'repeatedly', 'one', 'work', 'try', 'neither', 'look', 'pc', 'manual']"
"Ahora vamos a nuestra PC con Windows 10 S, conectaremos el pendrive y accederemos a la BIOS: justo cuando la encendamos pulsaremos como locos el botón Del (Supr) o F2.","['ahora', 'vamos', 'pc', 'windows', 'conectaremos', 'pendrive', 'accederemos', 'bios', 'justo', 'encendamos', 'pulsaremos', 'locos', 'botón', 'supr']","Now we go to our PC with Windows 10 S, we will connect the pendrive and we will access the BIOS: just when we turn it on we will press the Del (Del) or F2 button like crazy.","['go', 'pc', 'windows', 'connect', 'pendrive', 'access', 'bios', 'turn', 'press', 'del', 'del', 'button', 'like', 'crazy']"
Recomiendo a partir de este punto que toda la información en la computadora con Windows 10 S sea respaldada en cualquier otro dispositivo ya que se perderá TODO.,"['recomiendo', 'partir', 'punto', 'toda', 'información', 'computadora', 'windows', 'respaldada', 'cualquier', 'dispositivo', 'perderá']",I recommend from this point that all the information on the Windows 10 S computer be backed up on any other device since EVERYTHING will be lost.,"['recommend', 'point', 'information', 'windows', 'computer', 'backed', 'device', 'since', 'everything', 'lost']"
"Hecho esto le damos empezar, procuremos no cambiar el nombre para no generar conflictos. Esto debería durar alrededor de unos 20min.","['hecho', 'damos', 'empezar', 'procuremos', 'cambiar', 'nombre', 'generar', 'conflictos', 'debería', 'durar', 'alrededor', 'min']","Once this is done, we give it a start, let's try not to change the name so as not to generate conflicts. This should take around 20min.","['done', 'give', 'start', 'let', 'try', 'change', 'name', 'generate', 'conflicts', 'take', 'around', 'min']"
"Si decidieron guardar el .ISO van a tener que usar Rufus.  Al abrirlo se van a encontrar con muchos campos, los únicos necesarios son Dispositivo (la letra asignada a su pendrive) y Elección de arranque (colocaremos imagen ISO, le daremos al botón SELECCIONAR y buscaremos el ISO)  https://t.co/nmsR7stoLR","['si', 'decidieron', 'guardar', 'iso', 'van', 'tener', 'usar', 'rufus', 'abrirlo', 'van', 'encontrar', 'campos', 'únicos', 'necesarios', 'dispositivo', 'letra', 'asignada', 'pendrive', 'elección', 'arranque', 'colocaremos', 'imagen', 'iso', 'daremos', 'botón', 'seleccionar', 'buscaremos', 'iso']","If they decided to save the .ISO they are going to have to use Rufus. When you open it, you will find many fields, the only ones necessary are Device (the letter assigned to your pendrive) and Boot choice (we will place the ISO image, we will give the SELECT button and we will look for the ISO) https://t.co/ nmsR7stoLR","['decided', 'save', 'iso', 'going', 'use', 'rufus', 'open', 'find', 'many', 'fields', 'ones', 'necessary', 'device', 'letter', 'assigned', 'pendrive', 'boot', 'choice', 'place', 'iso', 'image', 'give', 'select', 'button', 'look', 'iso', 'nmsr', 'stolr']"
"YO recomiendo crear el archivo ISO y luego instalarlo en el pendrive con Rufus debido a que es mucho más rápido.  Hecho esto empezará a descargar. Dependiendo de su internet les será más o menos rápido, por mi parte yo me fui a dormir y a la mañana siguiente ya estaba listo.","['recomiendo', 'crear', 'archivo', 'iso', 'luego', 'instalarlo', 'pendrive', 'rufus', 'debido', 'rápido', 'hecho', 'empezará', 'descargar', 'dependiendo', 'internet', 'menos', 'rápido', 'parte', 'dormir', 'mañana', 'siguiente', 'listo']","I recommend creating the ISO file and then installing it on the pendrive with Rufus because it is much faster. Once this is done, it will start downloading. Depending on your internet it will be more or less fast, for my part I went to sleep and the next morning I was ready.","['recommend', 'creating', 'iso', 'file', 'installing', 'pendrive', 'rufus', 'much', 'faster', 'done', 'start', 'downloading', 'depending', 'internet', 'less', 'fast', 'part', 'went', 'sleep', 'next', 'morning', 'ready']"
Si seleccionamos que queremos usar un USB nos va a preguntar cual queremos usar. NOTA: respalden todo lo que tengan porque va a borrar TODO lo que tenga adentro. Sino nos va a preguntar el nombre y donde queremos guardar el ISO. Yo lo guardé como Windows10.iso en Documentos.  https://t.co/NJ4EUMIGXB,"['si', 'seleccionamos', 'queremos', 'usar', 'usb', 'va', 'preguntar', 'queremos', 'usar', 'nota', 'respalden', 'va', 'borrar', 'adentro', 'sino', 'va', 'preguntar', 'nombre', 'queremos', 'guardar', 'iso', 'guardé', 'windows', 'iso', 'documentos']","If we select that we want to use a USB, it will ask us which one we want to use. NOTE: backup everything you have because it will erase EVERYTHING you have inside. If not, it will ask us for the name and where we want to save the ISO. I saved it as Windows10.iso in Documents. https://t.co/NJ4EUMIGXB","['select', 'want', 'use', 'usb', 'ask', 'us', 'one', 'want', 'use', 'note', 'backup', 'everything', 'erase', 'everything', 'inside', 'ask', 'us', 'name', 'want', 'save', 'iso', 'saved', 'windows', 'iso', 'documents']"
"Vamos a seleccionar ""Crear medios de instalación"", seleccionaremos la información necesaria (idioma, versión* y arquitectura**) y nos preguntará si queremos instalarlo en una ""unidad flash USB"" o un ""archivo ISO"".  *la versión SIEMPRE Windows 10 **la arquitectura debe ser x64  https://t.co/5fKMNsmnxv","['vamos', 'seleccionar', 'crear', 'medios', 'instalación', 'seleccionaremos', 'información', 'necesaria', 'idioma', 'versión', 'arquitectura', 'preguntará', 'si', 'queremos', 'instalarlo', 'unidad', 'flash', 'usb', 'archivo', 'iso', 'versión', 'siempre', 'windows', 'arquitectura', 'debe', 'ser']","We are going to select ""Create installation media"", we will select the necessary information (language, version * and architecture **) and it will ask us if we want to install it on a ""USB flash drive"" or an ""ISO file"". * ALWAYS Windows 10 version ** architecture must be x64 https://t.co/5fKMNsmnxv","['going', 'select', 'create', 'installation', 'media', 'select', 'necessary', 'information', 'language', 'version', 'architecture', 'ask', 'us', 'want', 'install', 'usb', 'flash', 'drive', 'iso', 'file', 'always', 'windows', 'version', 'architecture', 'must']"
"En la computadora funcional vamos a descargar Windows Media Creation Tool y vamos a insertar el pendrive. Al abrir el Media Creation Tool cargará algo, nos mostrará el acuerdo de privacidad y cargará otro resto.  https://t.co/BRluWWsopO","['computadora', 'funcional', 'vamos', 'descargar', 'windows', 'media', 'creation', 'tool', 'vamos', 'insertar', 'pendrive', 'abrir', 'media', 'creation', 'tool', 'cargará', 'mostrará', 'acuerdo', 'privacidad', 'cargará', 'resto']","In the functional computer we are going to download Windows Media Creation Tool and we are going to insert the pendrive. When you open the Media Creation Tool it will load something, show us the privacy agreement and load another rest. https://t.co/BRluWWsopO","['functional', 'computer', 'going', 'download', 'windows', 'media', 'creation', 'tool', 'going', 'insert', 'pendrive', 'open', 'media', 'creation', 'tool', 'load', 'something', 'show', 'us', 'privacy', 'agreement', 'load', 'another', 'rest']"
Link de Windows Media Creation Tool (descarga inmediata):  https://t.co/qxNJUaoRDa  Link de Rufus (descarga inmediata):  https://t.co/oWq7lKkdJR,"['link', 'windows', 'media', 'creation', 'tool', 'descarga', 'inmediata', 'link', 'rufus', 'descarga', 'inmediata']",Windows Media Creation Tool link (instant download): https://t.co/qxNJUaoRDa Rufus link (instant download): https://t.co/oWq7lKkdJR,"['windows', 'media', 'creation', 'tool', 'link', 'instant', 'download', 'rufus', 'link', 'instant', 'download']"
Vamos a necesitar lo siguiente: &gt;una computadora Windows 100% funcional sin el modo S y con internet &gt;un pendrive de al menos 8GB &gt;Windows Media Creation Tool &gt;Rufus (opcional) &gt;su computadora con modo S &gt;paciencia en banda  https://t.co/o57toRu2hw,"['vamos', 'necesitar', 'siguiente', 'gt', 'computadora', 'windows', 'funcional', 'modo', 'internet', 'gt', 'pendrive', 'menos', 'gb', 'gt', 'windows', 'media', 'creation', 'tool', 'gt', 'rufus', 'opcional', 'gt', 'computadora', 'modo', 'gt', 'paciencia', 'banda']",We are going to need the following:> a 100% functional Windows computer without S mode and with internet> a pendrive of at least 8GB> Windows Media Creation Tool> Rufus (optional)> your computer with S mode> patience in band https://t.co/o57toRu2hw,"['going', 'need', 'following', 'functional', 'windows', 'computer', 'without', 'mode', 'internet', 'pendrive', 'least', 'gb', 'windows', 'media', 'creation', 'tool', 'rufus', 'optional', 'computer', 'mode', 'patience', 'band']"
"OJO 2: Esta es la forma en la que YO salí del modo S, si hay alguien que le funcionó de otra forma pues bienvenido y que lo comparta, si no les funcionó pues ya no sabría que decirles","['ojo', 'forma', 'salí', 'modo', 'si', 'alguien', 'funcionó', 'forma', 'pues', 'bienvenido', 'comparta', 'si', 'funcionó', 'pues', 'sabría', 'decirles']","EYE 2: This is the way I got out of S mode, if there is someone who worked in another way then welcome and share it, if it did not work for them then I would not know what to say to you","['eye', 'way', 'got', 'mode', 'someone', 'worked', 'another', 'way', 'welcome', 'share', 'work', 'would', 'know', 'say']"
"OJO: No me hago responsable por daños a las computadoras, si no entiendes bien siempre puedes escribirme un DM o buscar en Google o Youtube sobre como instalar W10, hay bastantes guías","['ojo', 'hago', 'responsable', 'daños', 'computadoras', 'si', 'entiendes', 'bien', 'siempre', 'puedes', 'escribirme', 'dm', 'buscar', 'google', 'youtube', 'instalar', 'bastantes', 'guías']","NOTE: I am not responsible for damage to computers, if you do not understand well you can always write me a DM or search in Google or Youtube on how to install W10, there are quite a few guides","['note', 'responsible', 'damage', 'computers', 'understand', 'well', 'always', 'write', 'dm', 'search', 'google', 'youtube', 'install', 'quite', 'guides']"
"Si bien ya avisé que esto no debería funcionar, nos facilitará el camino para salir del modo S.  Intentaré explicarlo lo más simple posible para la gente que no tiene dominio en la informática.","['si', 'bien', 'avisé', 'debería', 'funcionar', 'facilitará', 'camino', 'salir', 'modo', 'intentaré', 'explicarlo', 'simple', 'posible', 'gente', 'dominio', 'informática']","While I already warned that this should not work, it will ease the way out of S mode. I will try to explain it as simply as possible for people who do not have a computer command.","['already', 'warned', 'work', 'ease', 'way', 'mode', 'try', 'explain', 'simply', 'possible', 'people', 'computer', 'command']"
Sin embargo muchas veces suelen haber problemas con este método  Hay muchas soluciones posibles: desde instalar todas las actualizaciones posibles hasta actualizar la Microsoft Store. Yo vengo a ofrecer MI solución: drástica pero efectiva: reinstalar W10 a la versión más reciente,"['embargo', 'muchas', 'veces', 'suelen', 'haber', 'problemas', 'método', 'muchas', 'soluciones', 'posibles', 'instalar', 'todas', 'actualizaciones', 'posibles', 'actualizar', 'microsoft', 'store', 'vengo', 'ofrecer', 'solución', 'drástica', 'efectiva', 'reinstalar', 'versión', 'reciente']","However, there are often problems with this method. There are many possible solutions: from installing all possible updates to updating the Microsoft Store. I come to offer MY solution: drastic but effective: reinstall W10 to the most recent version","['however', 'often', 'problems', 'method', 'many', 'possible', 'solutions', 'installing', 'possible', 'updates', 'updating', 'microsoft', 'store', 'come', 'offer', 'solution', 'drastic', 'effective', 'reinstall', 'recent', 'version']"
La forma estandar salir del modo S puede parecer sencilla: irnos a Configuración&gt;Actualización y Seguridad&gt;Activación y cuando bajemos nos encontraremos con un botón que nos lleva a un link de la Microsoft Store para cambiar de W10S a W10 Home (la versión estándar).  https://t.co/gWPuuCpM9X,"['forma', 'estandar', 'salir', 'modo', 'puede', 'parecer', 'sencilla', 'irnos', 'configuración', 'gt', 'actualización', 'seguridad', 'gt', 'activación', 'bajemos', 'encontraremos', 'botón', 'lleva', 'link', 'microsoft', 'store', 'cambiar', 'home', 'versión', 'estándar']",The standard way to exit S mode may seem simple: go to Settings> Update and Security> Activation and when we go down we will find a button that takes us to a link from the Microsoft Store to change from W10S to W10 Home (the standard version) . https://t.co/gWPuuCpM9X,"['standard', 'way', 'exit', 'mode', 'may', 'seem', 'simple', 'go', 'settings', 'update', 'security', 'activation', 'go', 'find', 'button', 'takes', 'us', 'link', 'microsoft', 'store', 'change', 'home', 'standard', 'version']"
"Incluso si se les ocurriese instalar la versión LTSC (Long Term Service Channel, una versión de Windows 10 empresarial sin aplicaciones de Windows) vendría en modo S, causando un soft-brick (been there, done that)  https://t.co/bWNikUZG3I","['incluso', 'si', 'ocurriese', 'instalar', 'versión', 'ltsc', 'long', 'term', 'service', 'channel', 'versión', 'windows', 'empresarial', 'aplicaciones', 'windows', 'vendría', 'modo', 'causando', 'soft', 'brick', 'been', 'there', 'done', 'that']","Even if they happened to install the LTSC version (Long Term Service Channel, an enterprise version of Windows 10 without Windows applications) it would come in S mode, causing a soft-brick (been there, done that) https://t.co / bWNikUZG3I","['even', 'happened', 'install', 'ltsc', 'version', 'long', 'term', 'service', 'channel', 'enterprise', 'version', 'windows', 'without', 'windows', 'applications', 'would', 'come', 'mode', 'causing', 'soft', 'brick', 'done', 'bwnikuzg']"
"La licencia de Windows 10 S viene integrada de fábrica y registrada al hardware, aparentemente  hay un sector del disco que almacena dicha información y hasta que no validemos nuestra salida por servidores oficiales estaremos atrapados; es decir: no sirve formatear.","['licencia', 'windows', 'viene', 'integrada', 'fábrica', 'registrada', 'hardware', 'aparentemente', 'sector', 'disco', 'almacena', 'dicha', 'información', 'validemos', 'salida', 'servidores', 'oficiales', 'atrapados', 'decir', 'sirve', 'formatear']","The Windows 10 S license is integrated from the factory and registered to the hardware, apparently there is a sector of the disk that stores this information and until we validate our exit through official servers we will be trapped; that is to say: formatting does not work.","['windows', 'license', 'integrated', 'factory', 'registered', 'hardware', 'apparently', 'sector', 'disk', 'stores', 'information', 'validate', 'exit', 'official', 'servers', 'trapped', 'say', 'formatting', 'work']"
"Esto significa: no podemos instalar ejecutables ni aplicaciones fuera de la Microsoft Store, y en dado caso de usar Microsoft Edge tendremos que usar Bing como buscador.  https://t.co/UJjwkZ9TbX","['significa', 'podemos', 'instalar', 'ejecutables', 'aplicaciones', 'microsoft', 'store', 'dado', 'caso', 'usar', 'microsoft', 'edge', 'usar', 'bing', 'buscador']","This means: we cannot install executables or applications outside of the Microsoft Store, and if we use Microsoft Edge we will have to use Bing as a search engine. https://t.co/UJjwkZ9TbX","['means', 'cannot', 'install', 'executables', 'applications', 'outside', 'microsoft', 'store', 'use', 'microsoft', 'edge', 'use', 'bing', 'search', 'engine']"
"Primero hay que entender que es el modo S y como funciona. Windows 10 S es una versión de Windows hecha para competir con el mercado de las Chromebooks donde todo programa, aplicación o servicio fuera de los de Microsoft estará bloqueado para su uso.  https://t.co/gnhHJRpDvx","['primero', 'entender', 'modo', 'funciona', 'windows', 'versión', 'windows', 'hecha', 'competir', 'mercado', 'chromebooks', 'programa', 'aplicación', 'servicio', 'microsoft', 'bloqueado', 'uso']","First you have to understand what S mode is and how it works. Windows 10 S is a version of Windows made to compete with the Chromebook market where any program, application or service outside of Microsoft's will be blocked for use. https://t.co/gnhHJRpDvx","['first', 'understand', 'mode', 'works', 'windows', 'version', 'windows', 'made', 'compete', 'chromebook', 'market', 'program', 'application', 'service', 'outside', 'microsoft', 'blocked', 'use']"
"Ok, luego de mucho tiempo intentando logré salir del modo S de Windows 10, y como se que para algunos es un infierno he decidido explicar como salir.  ABRO HILO","['ok', 'luego', 'tiempo', 'intentando', 'logré', 'salir', 'modo', 'windows', 'infierno', 'decidido', 'explicar', 'salir', 'abro', 'hilo']","Ok, after a long time trying I managed to get out of Windows 10 S mode, and since I know that for some it is hell I have decided to explain how to get out. OPEN THREAD","['ok', 'long', 'time', 'trying', 'managed', 'get', 'windows', 'mode', 'since', 'know', 'hell', 'decided', 'explain', 'get', 'open', 'thread']"
Esto SÍ es un argumento,['argumento'],This IS an argument,['argument']
"No, no van a ser 101 años hasta la próxima fecha capicúa.  12-02-2021 22-02-2022 03-02-2030 13-02-2031 23-02-2032  Hay muchas otras fechas capicúas en años próximos, lo que no se repetirá será una fecha de 4 términos capicúa (02-20).  Dejen de leer basura y usen su materia gris","['van', 'ser', 'años', 'próxima', 'fecha', 'capicúa', 'muchas', 'fechas', 'capicúas', 'años', 'próximos', 'repetirá', 'fecha', 'términos', 'capicúa', 'dejen', 'leer', 'basura', 'usen', 'materia', 'gris']","No, it will not be 101 years until the next capicúa date. 02-12-2021 02-22-2022 02-03-2030 02-13-2031 02-23-2032 There are many other Capicúa dates in coming years, what will not be repeated will be a date of 4 Capicúa terms (02-20 ). Stop reading junk and use your gray matter","['years', 'next', 'capicúa', 'date', 'many', 'capicúa', 'dates', 'coming', 'years', 'repeated', 'date', 'capicúa', 'terms', 'stop', 'reading', 'junk', 'use', 'gray', 'matter']"
"He aprendido a odiar Mega en una noche, las descargas están plagadas de errores, velocidad inestable e intermitente y te obligan a descargar sus productos para ir a medias.  Para algunos es una bendición, yo he aprendido que prefiero un torrent con sus seeds siempre confiables.","['aprendido', 'odiar', 'mega', 'noche', 'descargas', 'plagadas', 'errores', 'velocidad', 'inestable', 'intermitente', 'obligan', 'descargar', 'productos', 'ir', 'medias', 'bendición', 'aprendido', 'prefiero', 'torrent', 'seeds', 'siempre', 'confiables']","I have learned to hate Mega overnight, the downloads are riddled with errors, unstable and intermittent speed and they force you to download their products to go halfway. For some it is a blessing, I have learned that I prefer a torrent with always reliable seeds.","['learned', 'hate', 'mega', 'overnight', 'downloads', 'riddled', 'errors', 'unstable', 'intermittent', 'speed', 'force', 'download', 'products', 'go', 'halfway', 'blessing', 'learned', 'prefer', 'torrent', 'always', 'reliable', 'seeds']"
Sentimiento nacional,"['sentimiento', 'nacional']",National sentiment,"['national', 'sentiment']"
"En 1 semana he prácticamente logrado la parte de ""vagancia"" de las vacaciones que me planteé. Y eso que empiezo el lunes el intensivo.  F por todos esos planes de estudios extracurriculares, 4 horas al día no me daran tiempo suficiente","['semana', 'prácticamente', 'logrado', 'parte', 'vagancia', 'vacaciones', 'planteé', 'empiezo', 'lunes', 'intensivo', 'planes', 'estudios', 'extracurriculares', 'horas', 'día', 'daran', 'tiempo', 'suficiente']","In 1 week I have practically achieved the ""laziness"" part of the vacation that I considered. And that I start the intensive on Monday. F for all those extracurricular curricula, 4 hours a day won't give me enough time","['week', 'practically', 'achieved', 'laziness', 'part', 'vacation', 'considered', 'start', 'intensive', 'monday', 'extracurricular', 'curricula', 'hours', 'day', 'give', 'enough', 'time']"
Estas son unas las cosas que extraño de la USB 😢,"['unas', 'cosas', 'extraño', 'usb']",These are some of the things I miss about USB 😢,"['things', 'miss', 'usb']"
@anthxnyb_ Como no perrear con Wonderwall,"['anthxnyb', 'perrear', 'wonderwall']",@anthxnyb_ How not to dog with Wonderwall,"['anthxnyb', 'dog', 'wonderwall']"
"Coño Stanley el narrador no está pintado en la pared, mira que se va a hacer un arbolito de navidad con las bolas que le paras","['coño', 'stanley', 'narrador', 'pintado', 'pared', 'mira', 'va', 'hacer', 'arbolito', 'navidad', 'bolas', 'paras']","Pussy Stanley the narrator is not painted on the wall, look that he is going to make a Christmas tree with the balls that you stop him","['pussy', 'stanley', 'narrator', 'painted', 'wall', 'look', 'going', 'make', 'christmas', 'tree', 'balls', 'stop']"
YO SABÍA QUE BETA ERA ALTO MUY CULTO PARA SER JERGA DELINCUENCIAL. YO SABÍA QUE TENÍA QUE TENER UN MAYOR TRASFONDO.  Ahora tengo un nuevo dato que nadie me pidió para dar en las conversaciones y hacer que todos nos sintamos incómodos,"['sabía', 'beta', 'alto', 'culto', 'ser', 'jerga', 'delincuencial', 'sabía', 'tener', 'mayor', 'trasfondo', 'ahora', 'nuevo', 'dato', 'nadie', 'pidió', 'dar', 'conversaciones', 'hacer', 'sintamos', 'incómodos']","I KNEW THAT BETA WAS HIGH, VERY CULTURE TO BE CRIMINAL GAMEPLAY. I KNEW IT HAD TO HAVE A GREATER BACKGROUND. Now I have a new piece of information that nobody asked me to give in the conversations and make everyone feel uncomfortable","['knew', 'beta', 'high', 'culture', 'criminal', 'gameplay', 'knew', 'greater', 'background', 'new', 'piece', 'information', 'nobody', 'asked', 'give', 'conversations', 'make', 'everyone', 'feel', 'uncomfortable']"
Que miedo poder hacer intensivo,"['miedo', 'poder', 'hacer', 'intensivo']",What a fear to be able to do intensive,"['fear', 'able', 'intensive']"
@Tritti95 This is a test. Wouldn't you agree... Dr. Doofenshmirtz?,"['tritti', 'this', 'is', 'test', 'wouldn', 'you', 'agree', 'dr', 'doofenshmirtz']",@Tritti95 This is a test. Wouldn't you agree... Dr. Doofenshmirtz?,"['tritti', 'test', 'agree', 'dr', 'doofenshmirtz']"
"Está ocultando tratos comunistas o unos cachos?  ""Sí, me ví con mi ex pero no hicimos nada, te lo juro""","['ocultando', 'tratos', 'comunistas', 'cachos', 'ví', 'ex', 'hicimos', 'juro']","Are you hiding communist deals or chunks? ""Yes, I saw my ex but we didn't do anything, I swear to you""","['hiding', 'communist', 'deals', 'chunks', 'yes', 'saw', 'ex', 'anything', 'swear']"
@crinshboi Es un spinoff de Rohan en Live Action,"['crinshboi', 'spinoff', 'rohan', 'live', 'action']",@crinshboi It is a spinoff of Rohan in Live Action,"['crinshboi', 'spinoff', 'rohan', 'live', 'action']"
Si no eres 4C no me hables,"['si', 'hables']",If you are not 4C do not talk to me,['talk']
"Ábalos? ÁBALOS?! SANCHEZ Y TODO SU GABINETE TIENEN QUE SALIR. Es que si el PP va a liderar la oposición pues ya tenemos una Venezuela en Europa, con MUD incluida y todo.","['ábalos', 'ábalos', 'sanchez', 'gabinete', 'salir', 'si', 'pp', 'va', 'liderar', 'oposición', 'pues', 'venezuela', 'europa', 'mud', 'incluida']","Open them? BREAK THEM ?! SANCHEZ AND ALL HIS CABINET HAVE TO LEAVE. It is that if the PP is going to lead the opposition, we already have a Venezuela in Europe, with the MUD included and everything.","['open', 'break', 'sanchez', 'cabinet', 'leave', 'pp', 'going', 'lead', 'opposition', 'already', 'venezuela', 'europe', 'mud', 'included', 'everything']"
"También canté I Gotta Feeling, Dios mio que cringe siempre me ha producido esa canción por alguna razón...","['canté', 'gotta', 'feeling', 'dios', 'mio', 'cringe', 'siempre', 'producido', 'canción', 'alguna', 'razón']","I also sang I Gotta Feeling, OMG that cringe has always produced that song for me for some reason ...","['also', 'sang', 'gotta', 'feeling', 'omg', 'cringe', 'always', 'produced', 'song', 'reason']"
"No joda. Que no canté? Yesterday, Violet Hill, I Want it That Way.  Hasta hubo un peo una vez porque el profesor quería que DRAMATIZÁRAMOS el video de Music de Madonna porque ""eso es lo que pide el libro"". Terminamos cantando lo que quisiésemos, ni recuerdo que canté aquella vez","['joda', 'canté', 'yesterday', 'violet', 'hill', 'want', 'it', 'that', 'way', 'peo', 'vez', 'profesor', 'quería', 'dramatizáramos', 'video', 'music', 'madonna', 'pide', 'libro', 'terminamos', 'cantando', 'quisiésemos', 'recuerdo', 'canté', 'aquella', 'vez']","Don't fuck around. That I did not sing? Yesterday, Violet Hill, I Want it That Way. There was even a hit once because the teacher wanted us to DRAMATIZE Madonna's Music video because ""that's what the book asks for."" We ended up singing whatever we wanted, I don't even remember that I sang that time","['fuck', 'around', 'sing', 'yesterday', 'violet', 'hill', 'want', 'way', 'even', 'hit', 'teacher', 'wanted', 'us', 'dramatize', 'madonna', 'music', 'video', 'book', 'asks', 'ended', 'singing', 'whatever', 'wanted', 'even', 'remember', 'sang', 'time']"
Los grandes desafíos de la ciencia en el siglo XXI. -Hallar la cura del cáncer y el SIDA -Los 7 problemas matemáticos del milenio -Unificar la física cuántica con la física relativista -Lograr salir del modo S de Windows 10,"['grandes', 'desafíos', 'ciencia', 'siglo', 'xxi', 'hallar', 'cura', 'cáncer', 'sida', 'problemas', 'matemáticos', 'milenio', 'unificar', 'física', 'cuántica', 'física', 'relativista', 'lograr', 'salir', 'modo', 'windows']",The great challenges of science in the 21st century. -Find the cure for cancer and AIDS -The 7 math problems of the millennium -Unify quantum physics with relativistic physics -Get out of Windows 10 S mode,"['great', 'challenges', 'science', 'st', 'century', 'find', 'cure', 'cancer', 'aids', 'math', 'problems', 'millennium', 'unify', 'quantum', 'physics', 'relativistic', 'physics', 'get', 'windows', 'mode']"
@deneyberlara Yo ví Los Increíbles 2 y Black Panther en Spankbang,"['deneyberlara', 'ví', 'increíbles', 'black', 'panther', 'spankbang']",@deneyberlara I saw Incredibles 2 and Black Panther in Spankbang,"['deneyberlara', 'saw', 'incredibles', 'black', 'panther', 'spankbang']"
