tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
"@FidelRodV @Edurodriguezg @marypilih @ONIPVenezuela @Madeinprisoncol @JMVivancoHRW @UNHumanRights @dsmilde @ventanalibertad Ciertamente la vida no la puedes devolver, pero una vez realizada las investigaciones, en primer lugar, sancionar a los responsables, indemnizar a familiares y corregir de manera pronta males que perturban el funcionamientos del penal como el hacinamiento.","['fidelrodv', 'edurodriguezg', 'marypilih', 'onipvenezuela', 'madeinprisoncol', 'jmvivancohrw', 'unhumanrights', 'dsmilde', 'ventanalibertad', 'ciertamente', 'vida', 'puedes', 'devolver', 'vez', 'realizada', 'investigaciones', 'primer', 'lugar', 'sancionar', 'responsables', 'indemnizar', 'familiares', 'corregir', 'manera', 'pronta', 'males', 'perturban', 'funcionamientos', 'penal', 'hacinamiento']","@FidelRodV @Edurodriguezg @marypilih @ONIPVenezuela @Madeinprisoncol @JMVivancoHRW @UNHumanRights @dsmilde @ventanalibertad Certainly life cannot be returned, but once the investigations are carried out, first of all, punish those responsible, compensate family members and correct promptly evils that disturb the operation of the prison, such as overcrowding.","['fidelrodv', 'edurodriguezg', 'marypilih', 'onipvenezuela', 'madeinprisoncol', 'jmvivancohrw', 'unhumanrights', 'dsmilde', 'ventanalibertad', 'certainly', 'life', 'cannot', 'returned', 'investigations', 'carried', 'first', 'punish', 'responsible', 'compensate', 'family', 'members', 'correct', 'promptly', 'evils', 'disturb', 'operation', 'prison', 'overcrowding']",0.329,0.553,0.118,Negativo
LEER A pesar que el país tiene la mirada puesta en los hechos de macuto. Es importante no olvidar lo ocurrido en la Cárcel de Guanare. Víctimas y sus familiares que deben ser resarcido sus derechos y la justicia debe acompañarlos  Dejo aquí parte del Código Orgánico Penitenciario  https://t.co/siDXzHMiJh,"['leer', 'pesar', 'país', 'mirada', 'puesta', 'hechos', 'macuto', 'importante', 'olvidar', 'ocurrido', 'cárcel', 'guanare', 'víctimas', 'familiares', 'deben', 'ser', 'resarcido', 'derechos', 'justicia', 'debe', 'acompañarlos', 'dejo', 'aquí', 'parte', 'código', 'orgánico', 'penitenciario']",READ Although the country has its sights set on the facts of the bag. It is important not to forget what happened in the Guanare Prison. Victims and their families who must be compensated for their rights and justice must accompany them I leave here part of the Penitentiary Organic Code https://t.co/siDXzHMiJh,"['read', 'although', 'country', 'sights', 'set', 'facts', 'bag', 'important', 'forget', 'happened', 'guanare', 'prison', 'victims', 'families', 'must', 'compensated', 'rights', 'justice', 'must', 'accompany', 'leave', 'part', 'penitentiary', 'organic', 'code']",0.264,0.578,0.158,Negativo
Apropósito del lamentable hecho ocurrido en la Cárcel de Guanare. Es menester todos ponernos a tono con nuestro sistema penitenciario.,"['apropósito', 'lamentable', 'hecho', 'ocurrido', 'cárcel', 'guanare', 'menester', 'ponernos', 'tono', 'sistema', 'penitenciario']",Purpose of the unfortunate event that occurred in the Guanare Prison. We all need to get in tune with our prison system.,"['purpose', 'unfortunate', 'event', 'occurred', 'guanare', 'prison', 'need', 'get', 'tune', 'prison', 'system']",0.545,0.455,0.0,Negativo
"Así va, desde nuestra organización @ONIPVenezuela avanzando nuestra campaña de concientización sobre las Cárceles. Su relación con la Sociedad y su importancia.  @Edurodriguezg @UNrightsLIVE @UNoticias @cnietopalma @CDH_UCAB @LarryDevoe  https://t.co/Oi7lYtxHlc","['así', 'va', 'organización', 'onipvenezuela', 'avanzando', 'campaña', 'concientización', 'cárceles', 'relación', 'sociedad', 'importancia', 'edurodriguezg', 'unrightslive', 'unoticias', 'cnietopalma', 'cdh', 'ucab', 'larrydevoe']","So it goes, from our organization @ONIPVenezuela advancing our awareness campaign about Prisons. His relationship with the Society and its importance. @Edurodriguezg @UNrightsLIVE @UNoticias @cnietopalma @CDH_UCAB @LarryDevoe https://t.co/Oi7lYtxHlc","['goes', 'organization', 'onipvenezuela', 'advancing', 'awareness', 'campaign', 'prisons', 'relationship', 'society', 'importance', 'edurodriguezg', 'unrightslive', 'unoticias', 'cnietopalma', 'cdh', 'ucab', 'larrydevoe']",0.0,0.865,0.135,Positivo
"@FidelRodV Y los penales ""abierto"" como Guanare, donde por alguna razón no se ha podido implementar ese ""nuevo régimen"" acá los controles son menores y se impone formas de organización que provienen de la propia población reclusa.","['fidelrodv', 'penales', 'abierto', 'guanare', 'alguna', 'razón', 'podido', 'implementar', 'nuevo', 'régimen', 'acá', 'controles', 'menores', 'impone', 'formas', 'organización', 'provienen', 'propia', 'población', 'reclusa']","@FidelRodV And the ""open"" prisons like Guanare, where for some reason it has not been possible to implement that ""new regime"" here the controls are less and forms of organization that come from the prison population itself are imposed.","['fidelrodv', 'open', 'prisons', 'like', 'guanare', 'reason', 'possible', 'implement', 'new', 'regime', 'controls', 'less', 'forms', 'organization', 'come', 'prison', 'population', 'imposed']",0.208,0.679,0.113,Negativo
"@FidelRodV Actualmente en #Venezuela operan 2 formas en cuanto a lo que conocemos como Régimen Penitenciario.  Uno de ellos es el ""Nuevo Régimen"" es ese que vemos donde los privados de libertad visten uniforme, hacen orden cerrado, sus visitas tienen un nivel de control, entre otras cosas.","['fidelrodv', 'actualmente', 'venezuela', 'operan', 'formas', 'cuanto', 'conocemos', 'régimen', 'penitenciario', 'nuevo', 'régimen', 'vemos', 'privados', 'libertad', 'visten', 'uniforme', 'hacen', 'orden', 'cerrado', 'visitas', 'nivel', 'control', 'cosas']","@FidelRodV Currently in #Venezuela there are 2 forms of what we know as the Penitentiary Regime. One of them is the ""New Regime"", it is the one that we see where those deprived of liberty wear uniforms, make a closed order, their visits have a level of control, among other things.","['fidelrodv', 'currently', 'venezuela', 'forms', 'know', 'penitentiary', 'regime', 'one', 'new', 'regime', 'one', 'see', 'deprived', 'liberty', 'wear', 'uniforms', 'make', 'closed', 'order', 'visits', 'level', 'control', 'among', 'things']",0.109,0.772,0.119,Positivo
"Cabe destacar que el penal de Guanare es uno de los pocos centros que son ""abiertos"" es decir, no funciona bajo el ""nuevo régimen""","['cabe', 'destacar', 'penal', 'guanare', 'pocos', 'centros', 'abiertos', 'decir', 'funciona', 'bajo', 'nuevo', 'régimen']","It should be noted that the Guanare prison is one of the few centers that are ""open"" that is, it does not work under the ""new regime""","['noted', 'guanare', 'prison', 'one', 'centers', 'open', 'work', 'new', 'regime']",0.292,0.708,0.0,Negativo
"@JMVivancoHRW El presidente @nayibbukele con tanta facilidad lanza al abismo más de 100 años de estudio, investigaciones, esfuerzo y avance en materia carcelaria. Lamentable que hoy en día algunos pensamientos arcaicos se sigan asomando en líderes de la América.","['jmvivancohrw', 'presidente', 'nayibbukele', 'tanta', 'facilidad', 'lanza', 'abismo', 'años', 'estudio', 'investigaciones', 'esfuerzo', 'avance', 'materia', 'carcelaria', 'lamentable', 'hoy', 'día', 'pensamientos', 'arcaicos', 'sigan', 'asomando', 'líderes', 'américa']","@JMVivancoHRW President @nayibbukele so easily throws into the abyss more than 100 years of study, research, effort and progress in prison matters. It is regrettable that today some archaic thoughts continue to appear in leaders of America.","['jmvivancohrw', 'president', 'nayibbukele', 'easily', 'throws', 'abyss', 'years', 'study', 'research', 'effort', 'progress', 'prison', 'matters', 'regrettable', 'today', 'archaic', 'thoughts', 'continue', 'appear', 'leaders', 'america']",0.228,0.554,0.218,Negativo
Lamentable este hecho. Es menester que los organismos comperentes del Estado: 1. Realicen una investigación exhaustiva de lo ocurrido. 2. Brinden acompañamiento integral a familiares de fallecidos. 3. Hacer público el reporte oficial de lo ocurrido.,"['lamentable', 'hecho', 'menester', 'organismos', 'comperentes', 'realicen', 'investigación', 'exhaustiva', 'ocurrido', 'brinden', 'acompañamiento', 'integral', 'familiares', 'fallecidos', 'hacer', 'público', 'reporte', 'oficial', 'ocurrido']",Unfortunately this fact. It is necessary that the competent State agencies: 1. Carry out an exhaustive investigation of what happened. 2. Provide comprehensive support to relatives of the deceased. 3. Make public the official report of what happened.,"['unfortunately', 'fact', 'necessary', 'competent', 'state', 'agencies', 'carry', 'exhaustive', 'investigation', 'happened', 'provide', 'comprehensive', 'support', 'relatives', 'deceased', 'make', 'public', 'official', 'report', 'happened']",0.151,0.579,0.27,Positivo
"Hoy arrancamos con una Campaña de Concientización en la Sociedad sobre su Sistema Penitenciario.  PASTILLA CARCELARIA son pequeñas porciones que brindamos a la sociedad para que comprendan la importancia de las cárceles, nuestra relación con ellas y conocerlas un poco más.  https://t.co/XGmqUVB7JY","['hoy', 'arrancamos', 'campaña', 'concientización', 'sociedad', 'sistema', 'penitenciario', 'pastilla', 'carcelaria', 'pequeñas', 'porciones', 'brindamos', 'sociedad', 'comprendan', 'importancia', 'cárceles', 'relación', 'conocerlas']","Today we start with an Awareness Campaign in the Society about its Penitentiary System. PRISON PASTILLE are small portions that we provide to society so that they understand the importance of prisons, our relationship with them, and get to know them a little more. https://t.co/XGmqUVB7JY","['today', 'start', 'awareness', 'campaign', 'society', 'penitentiary', 'system', 'prison', 'pastille', 'small', 'portions', 'provide', 'society', 'understand', 'importance', 'prisons', 'relationship', 'get', 'know', 'little']",0.139,0.756,0.105,Negativo
Finalmente es necesario evaluar el Estado (todos sus poderes públicos) de El Salvador en materia de prevención del delito. Realmente ha sido eficiente? Porque no han podido frenar la proliferación de estas pandillas?? Se invierte en represión y no en prevención??  Saludos.,"['finalmente', 'necesario', 'evaluar', 'poderes', 'públicos', 'salvador', 'materia', 'prevención', 'delito', 'realmente', 'sido', 'eficiente', 'podido', 'frenar', 'proliferación', 'pandillas', 'invierte', 'represión', 'prevención', 'saludos']","Finally, it is necessary to evaluate the State (all its public powers) of El Salvador in crime prevention. Has it really been efficient? Why haven't they been able to stop the proliferation of these gangs? Is it invested in repression and not in prevention? Greetings.","['finally', 'necessary', 'evaluate', 'state', 'public', 'powers', 'el', 'salvador', 'crime', 'prevention', 'really', 'efficient', 'able', 'stop', 'proliferation', 'gangs', 'invested', 'repression', 'prevention', 'greetings']",0.291,0.509,0.2,Negativo
"Se debe cuidar siempre el marco legal de El Salvador o cualquier otro país, (Principio de legalidad) y proteger el Estado de Derecho. No se puede imponer el poder ejecutivo sobre los demás poderes (legislativo y Judicial). Sigue..","['debe', 'cuidar', 'siempre', 'marco', 'legal', 'salvador', 'cualquier', 'país', 'principio', 'legalidad', 'proteger', 'derecho', 'puede', 'imponer', 'poder', 'ejecutivo', 'demás', 'poderes', 'legislativo', 'judicial', 'sigue']","You must always take care of the legal framework of El Salvador or any other country, (Principle of legality) and protect the rule of law. The executive power cannot be imposed on the other powers (legislative and judicial). Go on..","['must', 'always', 'take', 'care', 'legal', 'framework', 'el', 'salvador', 'country', 'principle', 'legality', 'protect', 'rule', 'law', 'executive', 'power', 'cannot', 'imposed', 'powers', 'legislative', 'judicial', 'go']",0.0,0.679,0.321,Positivo
"No se puede estar de acuerdo con una orden de acción letal contra un delincuente dependiendo de quien la da. Es decir, si el presidente de un determinado país es de tu agrado político es correcta, pero si no lo es, es un dictador. Sigue...","['puede', 'acuerdo', 'orden', 'acción', 'letal', 'delincuente', 'dependiendo', 'da', 'decir', 'si', 'presidente', 'determinado', 'país', 'agrado', 'político', 'correcta', 'si', 'dictador', 'sigue']","You cannot agree to an order of lethal action against a criminal depending on who gives it. That is, if the president of a certain country is to your political liking it is correct, but if he is not, he is a dictator. Go on...","['cannot', 'agree', 'order', 'lethal', 'action', 'criminal', 'depending', 'gives', 'president', 'certain', 'country', 'political', 'liking', 'correct', 'dictator', 'go']",0.247,0.538,0.215,Negativo
"2. Los Maras, ciertamente su conducta es delictual, igual que un joven en EUA toma un arma y asesina 10 compañeros del colegio. O una persona de cualquier barrio, favela, entre otras zonas populares que cometen un asalto mano armada... sigue","['maras', 'ciertamente', 'conducta', 'delictual', 'igual', 'joven', 'eua', 'toma', 'arma', 'asesina', 'compañeros', 'colegio', 'persona', 'cualquier', 'barrio', 'favela', 'zonas', 'populares', 'cometen', 'asalto', 'mano', 'armada', 'sigue']","2. The Maras, their conduct is certainly criminal, just as a young man in the USA takes a gun and kills 10 schoolmates. Or a person from any neighborhood, favela, among other popular areas that commits an armed robbery ... continue","['maras', 'conduct', 'certainly', 'criminal', 'young', 'man', 'usa', 'takes', 'gun', 'kills', 'schoolmates', 'person', 'neighborhood', 'favela', 'among', 'popular', 'areas', 'commits', 'armed', 'robbery', 'continue']",0.304,0.49,0.206,Negativo
"Mi opinión respecto a la situación de los Maras. 🧵  1. Ésta es una organización delictiva con tanta fuerza que sin duda hay manos metidas de grupos de poder, bien sea gobierno y/o privados.","['opinión', 'respecto', 'situación', 'maras', 'ésta', 'organización', 'delictiva', 'tanta', 'fuerza', 'duda', 'manos', 'metidas', 'grupos', 'poder', 'bien', 'gobierno', 'privados']","My opinion regarding the situation of the Maras. 🧵 1. This is a criminal organization with such force that undoubtedly there are hands in the hands of powerful groups, either government and / or private.","['opinion', 'regarding', 'situation', 'maras', 'criminal', 'organization', 'force', 'undoubtedly', 'hands', 'hands', 'powerful', 'groups', 'either', 'government', 'private']",0.177,0.677,0.146,Negativo
@OntiverosAlonso @AvHStiftung @ciggUSAL @edemetriocrespo @HLGatell @AcadMexCienPen @DLOP_UAEMex @ocotsalamanca @jlgcolomer @IIJ_UNACH @comunica_unach Concientizar a la sociedad con respecto al objetivo de las cárceles debe ser una prioridad.,"['ontiverosalonso', 'avhstiftung', 'ciggusal', 'edemetriocrespo', 'hlgatell', 'acadmexcienpen', 'dlop', 'uaemex', 'ocotsalamanca', 'jlgcolomer', 'iij', 'unach', 'comunica', 'unach', 'concientizar', 'sociedad', 'respecto', 'objetivo', 'cárceles', 'debe', 'ser', 'prioridad']",@OntiverosAlonso @AvHStiftung @ciggUSAL @edemetriocrespo @HLGatell @AcadMexCienPen @DLOP_UAEMex @ocotsalamanca @jlgcolomer @IIJ_UNACH @comunica_unach Raising awareness in society regarding the objective of prisons should be a priority.,"['ontiverosalonso', 'avhstiftung', 'ciggusal', 'edemetriocrespo', 'hlgatell', 'acadmexcienpen', 'dlop', 'uaemex', 'ocotsalamanca', 'jlgcolomer', 'iij', 'unach', 'comunica', 'unach', 'raising', 'awareness', 'society', 'regarding', 'objective', 'prisons', 'priority']",0.0,1.0,0.0,Negativo
@ReutersLatam El derecho penal no debe estar supeditado a estrategias populistas. Buscar seguidores o intentar subir encuestas impulsando el espíritu de venganza es extremadamente peligroso.,"['reuterslatam', 'derecho', 'penal', 'debe', 'supeditado', 'estrategias', 'populistas', 'buscar', 'seguidores', 'intentar', 'subir', 'encuestas', 'impulsando', 'espíritu', 'venganza', 'extremadamente', 'peligroso']",@ReutersLatam Criminal law should not be subject to populist strategies. Searching for followers or trying to upload polls by promoting the spirit of revenge is extremely dangerous.,"['reuterslatam', 'criminal', 'law', 'subject', 'populist', 'strategies', 'searching', 'followers', 'trying', 'upload', 'polls', 'promoting', 'spirit', 'revenge', 'extremely', 'dangerous']",0.401,0.433,0.165,Negativo
@Hugo88733600 @juanborrelli @1retrovisor Elio Gómez Grillo. Padre del Penitenciarismo en Venezuela. Co redactor del artículo 272 de la CRBV sobre nuestro sistema penitenciario. Entre otras cosas.,"['hugo', 'juanborrelli', 'retrovisor', 'elio', 'gómez', 'grillo', 'padre', 'penitenciarismo', 'venezuela', 'co', 'redactor', 'artículo', 'crbv', 'sistema', 'penitenciario', 'cosas']",@ Hugo88733600 @juanborrelli @ 1retrovisor Elio Gómez Grillo. Father of Penitentiary in Venezuela. Co-writer of article 272 of the CRBV on our prison system. Among other things.,"['hugo', 'juanborrelli', 'retrovisor', 'elio', 'gómez', 'grillo', 'father', 'penitentiary', 'venezuela', 'co', 'writer', 'article', 'crbv', 'prison', 'system', 'among', 'things']",0.171,0.829,0.0,Negativo
#Comparte En Gaceta Oficial de la República Bolivariana de Venezuela de fecha 28 de diciembre 2015 N⁰ 6207 extraordinario sale publicado el Código Orgánico Penitenciario. La cual establece derechos para las personas privadas de libertad en su artículo 15.   Aquí parte de ellos.  https://t.co/akLlrHqWP2,"['comparte', 'gaceta', 'oficial', 'república', 'bolivariana', 'venezuela', 'fecha', 'diciembre', 'n⁰', 'extraordinario', 'sale', 'publicado', 'código', 'orgánico', 'penitenciario', 'establece', 'derechos', 'personas', 'privadas', 'libertad', 'artículo', 'aquí', 'parte']","#Comparte In Official Gazette of the Bolivarian Republic of Venezuela dated December 28, 2015 Extraordinary N sale 6207, the Organic Penitentiary Code is published. Which establishes rights for persons deprived of liberty in article 15. Here part of them. https://t.co/akLlrHqWP2","['comparte', 'official', 'gazette', 'bolivarian', 'republic', 'venezuela', 'dated', 'december', 'extraordinary', 'sale', 'organic', 'penitentiary', 'code', 'published', 'establishes', 'rights', 'persons', 'deprived', 'liberty', 'article', 'part']",0.122,0.745,0.133,Positivo
@nadacrece @CanastasUY Felicidades,"['nadacrece', 'canastasuy', 'felicidades']",@nadacrece @CanastasUY Congratulations,"['nadacrece', 'canastasuy', 'congratulations']",0.0,0.339,0.661,Positivo
"@LuisCarlos Lo nuevo no es malo, lo lamentable es que en algunos sectores de la sociedad con carencias educativas fortalece la y fomenta la cultura delictiva en adolescentes y jóvenes.  @VelasquezTomas","['luiscarlos', 'nuevo', 'malo', 'lamentable', 'sectores', 'sociedad', 'carencias', 'educativas', 'fortalece', 'fomenta', 'cultura', 'delictiva', 'adolescentes', 'jóvenes', 'velasqueztomas']","@LuisCarlos The new is not bad, the unfortunate thing is that in some sectors of society with educational deficiencies it strengthens and fosters a criminal culture in adolescents and young people. @VelasquezTomas","['luiscarlos', 'new', 'bad', 'unfortunate', 'thing', 'sectors', 'society', 'educational', 'deficiencies', 'strengthens', 'fosters', 'criminal', 'culture', 'adolescents', 'young', 'people', 'velasqueztomas']",0.382,0.502,0.116,Negativo
@JoaquimBoschGra Es menester garantizar métodos que permitan optimizar el acceso a la justicia. No se puede ver sin la importancia debida solo por no estar afectado directamente,"['joaquimboschgra', 'menester', 'garantizar', 'métodos', 'permitan', 'optimizar', 'acceso', 'justicia', 'puede', 'ver', 'importancia', 'debida', 'solo', 'afectado', 'directamente']",@JoaquimBoschGra It is necessary to guarantee methods that allow optimizing access to justice. It cannot be seen without due importance just because it is not directly affected,"['joaquimboschgra', 'necessary', 'guarantee', 'methods', 'allow', 'optimizing', 'access', 'justice', 'cannot', 'seen', 'without', 'due', 'importance', 'directly', 'affected']",0.161,0.391,0.448,Positivo
@EdieQ Es una encuesta!,"['edieq', 'encuesta']",@EdieQ It's a poll!,"['edieq', 'poll']",0.0,1.0,0.0,Negativo
"La prevención del delito debe ser prioridad para el país. No solo por su alta condición humana, sino que es la única opción real que puede disminuir la delincuencia. Lamentablemente la sociedad aún se inclina por la política represiva del delito más que la preventiva.","['prevención', 'delito', 'debe', 'ser', 'prioridad', 'país', 'solo', 'alta', 'condición', 'humana', 'sino', 'única', 'opción', 'real', 'puede', 'disminuir', 'delincuencia', 'lamentablemente', 'sociedad', 'aún', 'inclina', 'política', 'represiva', 'delito', 'preventiva']","Crime prevention must be a priority for the country. Not only because of its high human condition, but it is the only real option that can reduce crime. Unfortunately, society still leans towards the repressive policy of crime rather than the preventive one.","['crime', 'prevention', 'must', 'priority', 'country', 'high', 'human', 'condition', 'real', 'option', 'reduce', 'crime', 'unfortunately', 'society', 'still', 'leans', 'towards', 'repressive', 'policy', 'crime', 'rather', 'preventive', 'one']",0.459,0.541,0.0,Negativo
"En #Venezuela no haría falta una ley especial para enfrentar el Covid-19 en #cárceles. Solo que jueces, fiscales y defensores hicieran su trabajo ayudaría mucho.  Quizás llegó el momento de romper con la vieja mentalidad del uso excesivo de la privación de libertad. #DDHH","['venezuela', 'haría', 'falta', 'ley', 'especial', 'enfrentar', 'covid', 'cárceles', 'solo', 'jueces', 'fiscales', 'defensores', 'hicieran', 'trabajo', 'ayudaría', 'quizás', 'llegó', 'momento', 'romper', 'vieja', 'mentalidad', 'uso', 'excesivo', 'privación', 'libertad', 'ddhh']","In #Venezuela, a special law would not be necessary to face Covid-19 in #prisons. Just having judges, prosecutors, and advocates do their job would help a lot. Perhaps the time has come to break with the old mentality of excessive use of deprivation of liberty. #DDHH","['venezuela', 'special', 'law', 'would', 'necessary', 'face', 'covid', 'prisons', 'judges', 'prosecutors', 'advocates', 'job', 'would', 'help', 'lot', 'perhaps', 'time', 'come', 'break', 'old', 'mentality', 'excessive', 'use', 'deprivation', 'liberty', 'ddhh']",0.083,0.655,0.262,Positivo
Ayúdame con tu opinión y un RT Es un trabajo académico  Estarías de acuerdo en un plan nacional que revise la posibilidad que algunos privados de libertad puedan cumplir sus penas fuera de prisión debido a la pandemia del #Covid-19 ?  Puedes revisar experiencias de otros paises,"['ayúdame', 'opinión', 'rt', 'trabajo', 'académico', 'acuerdo', 'plan', 'nacional', 'revise', 'posibilidad', 'privados', 'libertad', 'puedan', 'cumplir', 'penas', 'prisión', 'debido', 'pandemia', 'covid', 'puedes', 'revisar', 'experiencias', 'paises']",Help me with your opinion and an RT. It is an academic work. Would you agree to a national plan that reviews the possibility that some inmates can serve their sentences outside of prison due to the # Covid-19 pandemic? You can review experiences from other countries,"['help', 'opinion', 'rt', 'academic', 'work', 'would', 'agree', 'national', 'plan', 'reviews', 'possibility', 'inmates', 'serve', 'sentences', 'outside', 'prison', 'due', 'covid', 'pandemic', 'review', 'experiences', 'countries']",0.119,0.65,0.231,Positivo
Que bueno,['bueno'],That good,['good'],0.0,0.0,1.0,Positivo
"Cada país debe tomar medidas que garanticen de manera integral la protección de personas privadas de libertad. Estas deben ser directamente proporcional a la amenaza, tal como lo es el #Covid_19","['cada', 'país', 'debe', 'tomar', 'medidas', 'garanticen', 'manera', 'integral', 'protección', 'personas', 'privadas', 'libertad', 'deben', 'ser', 'directamente', 'proporcional', 'amenaza', 'tal', 'covid']","Each country must take measures that comprehensively guarantee the protection of persons deprived of liberty. These must be directly proportional to the threat, such as # Covid_19","['country', 'must', 'take', 'measures', 'comprehensively', 'guarantee', 'protection', 'persons', 'deprived', 'liberty', 'must', 'directly', 'proportional', 'threat', 'covid']",0.284,0.48,0.236,Negativo
"Interesante artículo del Prof. @RodrigoUprimny   ""Que el Estado no corrija el hacinamiento es criminal pues quienes están en las cárceles no fueron condenados a muerte”.  https://t.co/22pT2KAou7","['interesante', 'artículo', 'prof', 'rodrigouprimny', 'corrija', 'hacinamiento', 'criminal', 'pues', 'cárceles', 'condenados', 'muerte”']","Interesting article by Prof. @RodrigoUprimny ""That the State does not correct overcrowding is criminal because those who are in prisons were not sentenced to death."" Https://t.co/22pT2KAou7","['interesting', 'article', 'prof', 'rodrigouprimny', 'state', 'correct', 'overcrowding', 'criminal', 'prisons', 'sentenced', 'death']",0.464,0.387,0.149,Negativo
Proponen en #Argentina despoblar cárceles para evitar una tragedia por la pandemia del coronavirus Covid-19   https://t.co/HVtfmgJiDM,"['proponen', 'argentina', 'despoblar', 'cárceles', 'evitar', 'tragedia', 'pandemia', 'coronavirus', 'covid']",They propose in #Argentina to depopulate prisons to avoid a tragedy due to the Covid-19 coronavirus pandemic https://t.co/HVtfmgJiDM,"['propose', 'argentina', 'depopulate', 'prisons', 'avoid', 'tragedy', 'due', 'covid', 'coronavirus', 'pandemic']",0.452,0.548,0.0,Negativo
Colombia discute posible excarcelación de unos 10 mil privados de libertad por Covid-19  https://t.co/dFdFDVOTDk,"['colombia', 'discute', 'posible', 'excarcelación', 'mil', 'privados', 'libertad', 'covid']","Colombia discusses possible release of some 10,000 deprived of liberty by Covid-19 https://t.co/dFdFDVOTDk","['colombia', 'discusses', 'possible', 'release', 'deprived', 'liberty', 'covid']",0.27,0.435,0.296,Positivo
Base Constitucional del Sistema Penitenciario Venezolano.  https://t.co/L8g17DAVIw,"['base', 'constitucional', 'sistema', 'penitenciario', 'venezolano']",Constitutional Basis of the Venezuelan Penitentiary System. https://t.co/L8g17DAVIw,"['constitutional', 'basis', 'venezuelan', 'penitentiary', 'system']",0.0,1.0,0.0,Negativo
Artículo 272 de Nuestra Constitución de la República Bolivariana de Venezuela.  De aquí parte todo para un mejor Sistema Penitenciario.  https://t.co/5iaokmozyl,"['artículo', 'constitución', 'república', 'bolivariana', 'venezuela', 'aquí', 'parte', 'mejor', 'sistema', 'penitenciario']",Article 272 of Our Constitution of the Bolivarian Republic of Venezuela. Everything starts from here for a better Penitentiary System. https://t.co/5iaokmozyl,"['article', 'constitution', 'bolivarian', 'republic', 'venezuela', 'everything', 'starts', 'better', 'penitentiary', 'system']",0.0,0.756,0.244,Positivo
