tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
5. Dimensión Latina - Dimensión Latina 75' 4. Franco De Vita - En Primera Fila 3. Charliepapa - 20.000 Leguas Cuadriláteras 2. Canserbero - Vida  1. Simón Díaz - Tonadas,"['dimensión', 'latina', 'dimensión', 'latina', 'franco', 'vita', 'primera', 'fila', 'charliepapa', 'leguas', 'cuadriláteras', 'canserbero', 'vida', 'simón', 'díaz', 'tonadas']","5. Latin Dimension - 75 'Latin Dimension 4. Franco De Vita - In First Row 3. Charliepapa - 20,000 Quadrilateral Leagues 2. Canserbero - Life 1. Simón Díaz - Tonadas","['latin', 'dimension', 'latin', 'dimension', 'franco', 'de', 'vita', 'first', 'row', 'charliepapa', 'quadrilateral', 'leagues', 'canserbero', 'life', 'simón', 'díaz', 'tonadas']"
"@montenegromix Yo estoy esperando a que Maiquetía se reactive bro, no se aguanta esto. Ya después se verá si uno regresa, pero esto no es vida","['montenegromix', 'esperando', 'maiquetía', 'reactive', 'bro', 'aguanta', 'después', 'verá', 'si', 'regresa', 'vida']","@montenegromix I'm waiting for Maiquetía to reactivate bro, he can't stand this. Later it will be seen if one returns, but this is not life","['montenegromix', 'waiting', 'maiquetía', 'reactivate', 'bro', 'stand', 'later', 'seen', 'one', 'returns', 'life']"
"@montenegromix También es que pensamos que la economía venezolana ""funciona"" cuando solo sobrevive. No hay Estado de Derecho ni seguridad jurídica ni competencia real.  Así no hay economía que valga. Por esas distorsiones es lógico que a muchos les de por pensar que todo es un abuso, cuándo no.","['montenegromix', 'pensamos', 'economía', 'venezolana', 'funciona', 'solo', 'sobrevive', 'derecho', 'seguridad', 'jurídica', 'competencia', 'real', 'así', 'economía', 'valga', 'distorsiones', 'lógico', 'pensar', 'abuso', 'cuándo']","@montenegromix It is also that we think that the Venezuelan economy ""works"" when it only survives. There is no rule of law, no legal security, and no real competition. Thus there is no economy that is worth. Due to these distortions, it is logical that many people think that everything is an abuse, when not.","['montenegromix', 'also', 'think', 'venezuelan', 'economy', 'works', 'survives', 'rule', 'law', 'legal', 'security', 'real', 'competition', 'thus', 'economy', 'worth', 'due', 'distortions', 'logical', 'many', 'people', 'think', 'everything', 'abuse']"
@Cyber_Macrow  https://t.co/n3EDdCS6ME,"['cyber', 'macrow']",@Cyber_Macrow https://t.co/n3EDdCS6ME,"['cyber', 'macrow']"
@Luistheteacher  https://t.co/n3EDdCS6ME,['luistheteacher'],@Luistheteacher  https://t.co/n3EDdCS6ME,['luistheteacher']
"Ahora, el hecho que acceder a un documento de identidad cueste 100 sueldos mínimos es una burla.  Los derechos no son bienes de mercado porque no hay competencia sobre los mismos. No puede ser gratis porque representan un costo, pero tampoco a precios impagables para la mayoría.","['ahora', 'hecho', 'acceder', 'documento', 'identidad', 'cueste', 'sueldos', 'mínimos', 'burla', 'derechos', 'bienes', 'mercado', 'competencia', 'mismos', 'puede', 'ser', 'gratis', 'representan', 'costo', 'tampoco', 'precios', 'impagables', 'mayoría']","Now, the fact that accessing an identity document costs 100 minimum salaries is a joke. Rights are not market goods because there is no competition over them. It cannot be free because they represent a cost, but neither at unpayable prices for the majority.","['fact', 'accessing', 'identity', 'document', 'costs', 'minimum', 'salaries', 'joke', 'rights', 'market', 'goods', 'competition', 'cannot', 'free', 'represent', 'cost', 'neither', 'unpayable', 'prices', 'majority']"
"En situaciones normales una empresa tiene absoluta libertad de valorar su producto o servicio como le plazca, y serán sus consumidores los que decidan si aceptarlo o consumir la competencia.  Ese principio, que jamás ha sido aplicado acá, es lo más básico para el desarrollo.","['situaciones', 'normales', 'empresa', 'absoluta', 'libertad', 'valorar', 'producto', 'servicio', 'plazca', 'consumidores', 'decidan', 'si', 'aceptarlo', 'consumir', 'competencia', 'principio', 'jamás', 'sido', 'aplicado', 'acá', 'básico', 'desarrollo']","In normal situations a company has absolute freedom to value its product or service as it pleases, and it will be its consumers who decide whether to accept it or consume the competition. That principle, which has never been applied here, is the most basic for development.","['normal', 'situations', 'company', 'absolute', 'freedom', 'value', 'product', 'service', 'pleases', 'consumers', 'decide', 'whether', 'accept', 'consume', 'competition', 'principle', 'never', 'applied', 'basic', 'development']"
"El problema fundamental es que en Venezuela nunca hemos tenido cultura de mercado, la política económica es tradicionalmente proteccionista lo cual es una asfixia a toda posibilidad real de construir economías sólidas.  El chavismo profundizó esa tradición y lo destruyó todo.","['problema', 'fundamental', 'venezuela', 'nunca', 'cultura', 'mercado', 'política', 'económica', 'tradicionalmente', 'proteccionista', 'asfixia', 'toda', 'posibilidad', 'real', 'construir', 'economías', 'sólidas', 'chavismo', 'profundizó', 'tradición', 'destruyó']","The fundamental problem is that in Venezuela we have never had a market culture, the economic policy is traditionally protectionist, which is a suffocation to any real possibility of building solid economies. Chavismo deepened that tradition and destroyed everything.","['fundamental', 'problem', 'venezuela', 'never', 'market', 'culture', 'economic', 'policy', 'traditionally', 'protectionist', 'suffocation', 'real', 'possibility', 'building', 'solid', 'economies', 'chavismo', 'deepened', 'tradition', 'destroyed', 'everything']"
"El problema de estos expedientes no tiene nada que ver con que se aplique ""justicia"" a los precios. No existe tal cosa como un precio justo; el mercado se ajusta a la cantidad de consumidores vs cantidad de productos ofertados (sumado a variables como calidad y valor de la marca)","['problema', 'expedientes', 'ver', 'aplique', 'justicia', 'precios', 'existe', 'tal', 'cosa', 'precio', 'justo', 'mercado', 'ajusta', 'cantidad', 'consumidores', 'vs', 'cantidad', 'productos', 'ofertados', 'sumado', 'variables', 'calidad', 'valor', 'marca']","The problem with these files has nothing to do with ""fairness"" being applied to prices. There is no such thing as a fair price; the market adjusts to the number of consumers vs. the quantity of products offered (added to variables such as quality and brand value)","['problem', 'files', 'nothing', 'fairness', 'applied', 'prices', 'thing', 'fair', 'price', 'market', 'adjusts', 'number', 'consumers', 'vs', 'quantity', 'products', 'offered', 'added', 'variables', 'quality', 'brand', 'value']"
"Mientras abren expedientes por los precios de un autocine el SAIME sigue cobrando $200 dólares por darte un pasaporte, que es un derecho humano.  Payasos.","['mientras', 'abren', 'expedientes', 'precios', 'autocine', 'saime', 'sigue', 'cobrando', 'dólares', 'darte', 'pasaporte', 'derecho', 'humano', 'payasos']","While they open files for the prices of a drive-in the SAIME continues to charge $ 200 dollars to give you a passport, which is a human right. Clowns","['open', 'files', 'prices', 'drive', 'saime', 'continues', 'charge', 'dollars', 'give', 'passport', 'human', 'right', 'clowns']"
"@puzkas Consejo Nacional Electoral*  De nuevo, no importa, pues constitucionalmente hay un vacío de Poder Electoral.","['puzkas', 'consejo', 'nacional', 'electoral', 'nuevo', 'importa', 'pues', 'constitucionalmente', 'vacío', 'poder', 'electoral']","@puzkas National Electoral Council * Again, it does not matter, because constitutionally there is a vacuum of Electoral Power.","['puzkas', 'national', 'electoral', 'council', 'matter', 'constitutionally', 'vacuum', 'electoral', 'power']"
"@puzkas Sería apropiado dejar de decirle Centro Nacional Electoral a un organismo que no cumple con ninguno de sus parámetros legales correspondientes, ni de origen ni de desempeño. Digo, mas usted que es experto en todos los aspectos técnicos.  Lo digo de buena onda, por cierto.","['puzkas', 'apropiado', 'dejar', 'decirle', 'centro', 'nacional', 'electoral', 'organismo', 'cumple', 'ninguno', 'parámetros', 'legales', 'correspondientes', 'origen', 'desempeño', 'digo', 'mas', 'usted', 'experto', 'aspectos', 'técnicos', 'digo', 'buena', 'onda', 'cierto']","@puzkas It would be appropriate to stop calling the National Electoral Center to a body that does not meet any of its corresponding legal parameters, neither of origin nor of performance. I mean, but you who are an expert in all technical aspects. I say it in a good mood, by the way.","['puzkas', 'would', 'appropriate', 'stop', 'calling', 'national', 'electoral', 'center', 'body', 'meet', 'corresponding', 'legal', 'parameters', 'neither', 'origin', 'performance', 'mean', 'expert', 'technical', 'aspects', 'say', 'good', 'mood', 'way']"
@minombreeschris Penal que no existió anula penal que no existió. Seguimos.,"['minombreeschris', 'penal', 'existió', 'anula', 'penal', 'existió', 'seguimos']","@minombreeschris Penalty that did not exist, annulment that did not exist. We continue.","['minombreeschris', 'penalty', 'exist', 'annulment', 'exist', 'continue']"
@rodrigogilb Léalo con calma y cuadramos. Yo igual en 1 semana máximo te los tengo de regreso.,"['rodrigogilb', 'léalo', 'calma', 'cuadramos', 'igual', 'semana', 'máximo', 'regreso']",@rodrigogilb Read it calmly and we square. I will have them back for you in a maximum of 1 week.,"['rodrigogilb', 'read', 'calmly', 'square', 'back', 'maximum', 'week']"
"@danielhtowers La cuadra del Tolón es ganadora. Unos chinos, un McDonald's, una arepera y 2 perreros.  SUPER bien construido todo.","['danielhtowers', 'cuadra', 'tolón', 'ganadora', 'chinos', 'mcdonald', 'arepera', 'perreros', 'super', 'bien', 'construido']","@danielhtowers The Toulon block is the winner. Some Chinese, a McDonald's, an arepera and 2 doggies. SUPER well built everything.","['danielhtowers', 'toulon', 'block', 'winner', 'chinese', 'mcdonald', 'arepera', 'doggies', 'super', 'well', 'built', 'everything']"
@marilgarciam Sí,['marilgarciam'],@marilgarciam Yes,"['marilgarciam', 'yes']"
@piedrerick Como Macaracuayense confirmo que esto es horrible y de noche no dan ganas ni de salir a la panadería.  Also La Urbina es prácticamente Petare y sape.,"['piedrerick', 'macaracuayense', 'confirmo', 'horrible', 'noche', 'dan', 'ganas', 'salir', 'panadería', 'also', 'urbina', 'prácticamente', 'petare', 'sape']",@piedrerick As a Macaracuayense I confirm that this is horrible and at night you don't even want to go out to the bakery. Also La Urbina is practically Petare and sape.,"['piedrerick', 'macaracuayense', 'confirm', 'horrible', 'night', 'even', 'want', 'go', 'bakery', 'also', 'la', 'urbina', 'practically', 'petare', 'sape']"
@Linocc No.  https://t.co/LO9TEutViG,['linocc'],@Linocc No. https://t.co/LO9TEutViG,['linocc']
@rodrigogilb I'll be forever grateful si están pa' préstamo,"['rodrigogilb', 'll', 'be', 'forever', 'grateful', 'si', 'pa', 'préstamo']",@rodrigogilb I'll be forever grateful if they are on loan,"['rodrigogilb', 'forever', 'grateful', 'loan']"
@rene_wav Pero cuántas veces lo dice la BBC? :(,"['rene', 'wav', 'cuántas', 'veces', 'dice', 'bbc']",@rene_wav But how many times does the BBC say it? :(,"['rene', 'wav', 'many', 'times', 'bbc', 'say']"
"@DiegoVegaMata @piedrerick @camilairimia Un tipo letrado. El chester es un gusto adquirido porque es lo que fuman los tíos, tuve que aprender a quererlo. Ahora el cónsul? Prefiero la abstinencia.","['diegovegamata', 'piedrerick', 'camilairimia', 'tipo', 'letrado', 'chester', 'gusto', 'adquirido', 'fuman', 'tíos', 'aprender', 'quererlo', 'ahora', 'cónsul', 'prefiero', 'abstinencia']","@DiegoVegaMata @piedrerick @camilairimia A literate type. Chester is an acquired taste because it's what guys smoke, I had to learn to love it. Now the consul? I prefer abstinence.","['diegovegamata', 'piedrerick', 'camilairimia', 'literate', 'type', 'chester', 'acquired', 'taste', 'guys', 'smoke', 'learn', 'love', 'consul', 'prefer', 'abstinence']"
@piedrerick @DiegoVegaMata @camilairimia Chester (!) y Lucky antes de Belmont. Es que no sabe a nada muchachos cómo les explico,"['piedrerick', 'diegovegamata', 'camilairimia', 'chester', 'lucky', 'belmont', 'sabe', 'muchachos', 'cómo', 'explico']",@piedrerick @DiegoVegaMata @camilairimia Chester (!) and Lucky before Belmont. It is that he does not know anything boys how I explain,"['piedrerick', 'diegovegamata', 'camilairimia', 'chester', 'lucky', 'belmont', 'know', 'anything', 'boys', 'explain']"
"@camilairimia @DiegoVegaMata Julio César es fanático de fumar aire, no lo juzgo. Seguro dice que el Marlboro le ""pega en la garganta"".","['camilairimia', 'diegovegamata', 'julio', 'césar', 'fanático', 'fumar', 'aire', 'juzgo', 'seguro', 'dice', 'marlboro', 'pega', 'garganta']","@camilairimia @DiegoVegaMata Julio César is a fan of smoking air, I don't judge him. He must say the Marlboro ""hits him in the throat.""","['camilairimia', 'diegovegamata', 'julio', 'césar', 'fan', 'smoking', 'air', 'judge', 'must', 'say', 'marlboro', 'hits', 'throat']"
@Raul_RomeroM GRACIAS BRO!  Dime cuándo puedo pasar jajajajaj (y con carácter devolutivo por supuesto),"['raul', 'romerom', 'gracias', 'bro', 'dime', 'cuándo', 'puedo', 'pasar', 'jajajajaj', 'carácter', 'devolutivo', 'supuesto']",@Raul_RomeroM THANK YOU BRO! Tell me when can I pass hahahaha (and with a return of course),"['raul', 'romerom', 'thank', 'bro', 'tell', 'pass', 'hahahaha', 'return', 'course']"
@esdemontero La historia nacional desde una visión crítica constructiva. Genial.   https://t.co/CRCK3ZjEHn,"['esdemontero', 'historia', 'nacional', 'visión', 'crítica', 'constructiva', 'genial']",@esdemontero The national history from a constructive critical vision. Brilliant. https://t.co/CRCK3ZjEHn,"['esdemontero', 'national', 'history', 'constructive', 'critical', 'vision', 'brilliant']"
Me siento un venezolano incompleto por no haber leído País Portátil ni Valle Zamuro. Años buscando y no los consigo.  Ayuda.,"['siento', 'venezolano', 'incompleto', 'haber', 'leído', 'país', 'portátil', 'valle', 'zamuro', 'años', 'buscando', 'consigo', 'ayuda']",I feel like an incomplete Venezuelan for not having read the Portable Country or the Zamuro Valley. Years looking and I don't get them. Help.,"['feel', 'like', 'incomplete', 'venezuelan', 'read', 'portable', 'country', 'zamuro', 'valley', 'years', 'looking', 'get', 'help']"
@DiegoVegaMata Eso te pasa por fumar Belmont.,"['diegovegamata', 'pasa', 'fumar', 'belmont']",@DiegoVegaMata That happens to you for smoking Belmont.,"['diegovegamata', 'happens', 'smoking', 'belmont']"
@indieflowerr No solo venezolano sino un tipo demasiado pana. Y también era la voz del gato de CatDog!,"['indieflowerr', 'solo', 'venezolano', 'sino', 'tipo', 'demasiado', 'pana', 'voz', 'gato', 'catdog']",@indieflowerr Not only Venezuelan but a guy too corduroy. And he was also the voice of CatDog's cat!,"['indieflowerr', 'venezuelan', 'guy', 'corduroy', 'also', 'voice', 'catdog', 'cat']"
@FDuanyer @Berciela @wiseyeezus Qué grande que es Nuno!!! No tenía idea de esta entrevista.,"['fduanyer', 'berciela', 'wiseyeezus', 'grande', 'nuno', 'idea', 'entrevista']",@FDuanyer @Berciela @wiseyeezus How great Nuno is !!! I had no idea about this interview.,"['fduanyer', 'berciela', 'wiseyeezus', 'great', 'nuno', 'idea', 'interview']"
"@wiseyeezus @Berciela No entendí lo de Genius pero si lanzamos datos aleatorios (?) Danny tiene canciones con David Guetta, Coldplay, J Quiles y Ed Sheeran.  No hay comparación porque uno está en semillitas y el otro en las Grandes Ligas. Salu2.","['wiseyeezus', 'berciela', 'entendí', 'genius', 'si', 'lanzamos', 'datos', 'aleatorios', 'danny', 'canciones', 'david', 'guetta', 'coldplay', 'quiles', 'ed', 'sheeran', 'comparación', 'semillitas', 'grandes', 'ligas', 'salu']","@wiseyeezus @Berciela I didn't understand the Genius thing but if we release random data (?) Danny has songs with David Guetta, Coldplay, J Quiles and Ed Sheeran. There is no comparison because one is in seeds and the other in the majors. Salu2.","['wiseyeezus', 'berciela', 'understand', 'genius', 'thing', 'release', 'random', 'data', 'danny', 'songs', 'david', 'guetta', 'coldplay', 'quiles', 'ed', 'sheeran', 'comparison', 'one', 'seeds', 'majors', 'salu']"
"@Berciela @wiseyeezus Danny Ocean tiene 10 millones de listeners en Spotify, el venezolano con más audiencia en la plataforma, pero ""pegó dos temas"" jajajajajjajajaj","['berciela', 'wiseyeezus', 'danny', 'ocean', 'millones', 'listeners', 'spotify', 'venezolano', 'audiencia', 'plataforma', 'pegó', 'dos', 'temas', 'jajajajajjajajaj']","@Berciela @wiseyeezus Danny Ocean has 10 million listeners on Spotify, the Venezuelan with the most audience on the platform, but ""he hit two songs"" hahahahajjajajaj","['berciela', 'wiseyeezus', 'danny', 'ocean', 'million', 'listeners', 'spotify', 'venezuelan', 'audience', 'platform', 'hit', 'two', 'songs', 'hahahahajjajajaj']"
"@RaffaellaMaiuri Es que la lealtad no es sólo al líder sino al sistema (o antisistema) que encarnaba. Pienso que la cultura corrupta fue la carta blanca de Chávez y en la que tantos vieron oportunidad de acomodo.  Y comparto, sobre todo porque se nos viene la globalización pero una roja del PCC.","['raffaellamaiuri', 'lealtad', 'sólo', 'líder', 'sino', 'sistema', 'antisistema', 'encarnaba', 'pienso', 'cultura', 'corrupta', 'carta', 'blanca', 'chávez', 'tantos', 'vieron', 'oportunidad', 'acomodo', 'comparto', 'viene', 'globalización', 'roja', 'pcc']","@RaffaellaMaiuri It is that loyalty is not only to the leader but to the system (or anti-system) that he embodied. I think that the corrupt culture was Chávez's carte blanche and in which so many saw an opportunity for accommodation. And I share, especially because globalization is coming but a red one from the PCC.","['raffaellamaiuri', 'loyalty', 'leader', 'system', 'anti', 'system', 'embodied', 'think', 'corrupt', 'culture', 'chávez', 'carte', 'blanche', 'many', 'saw', 'opportunity', 'accommodation', 'share', 'especially', 'globalization', 'coming', 'red', 'one', 'pcc']"
@nanutria Cuándo las cadenas grandes de TV sean definitivamente sustituidas por servicios de streaming sin líneas editoriales pro-censura.,"['nanutria', 'cuándo', 'cadenas', 'grandes', 'tv', 'definitivamente', 'sustituidas', 'servicios', 'streaming', 'líneas', 'editoriales', 'pro', 'censura']",@nanutria When the big TV networks are definitely replaced by streaming services without pro-censorship editorial lines.,"['nanutria', 'big', 'tv', 'networks', 'definitely', 'replaced', 'streaming', 'services', 'without', 'pro', 'censorship', 'editorial', 'lines']"
"@RaffaellaMaiuri Creo que cuando a los puestos de «poder» lleguen líderes más empapados por la globalización que por la figura del sultán Hugo hay más posibilidades de revertir el autoritarismo  No es lo mismo haber vivido a Chávez a que te lo cuenten, por ahí podría flaquear la hoy ciega lealtad","['raffaellamaiuri', 'creo', 'puestos', '«poder»', 'lleguen', 'líderes', 'empapados', 'globalización', 'figura', 'sultán', 'hugo', 'posibilidades', 'revertir', 'autoritarismo', 'mismo', 'haber', 'vivido', 'chávez', 'cuenten', 'ahí', 'podría', 'flaquear', 'hoy', 'ciega', 'lealtad']","@RaffaellaMaiuri I think that when leaders more soaked by globalization than by the figure of Sultan Hugo arrive at positions of ""power"" there are more possibilities to reverse authoritarianism. weaken the blind loyalty today","['raffaellamaiuri', 'think', 'leaders', 'soaked', 'globalization', 'figure', 'sultan', 'hugo', 'arrive', 'positions', 'power', 'possibilities', 'reverse', 'authoritarianism', 'weaken', 'blind', 'loyalty', 'today']"
"@RaffaellaMaiuri Yo si tuviera que apostar lo haría por la siguiente generación. Los ""nietos"" de Chávez, pues, que solo lo conocen por foto.  Pero sí, es jugar más que preveer.","['raffaellamaiuri', 'si', 'apostar', 'haría', 'siguiente', 'generación', 'nietos', 'chávez', 'pues', 'solo', 'conocen', 'foto', 'jugar', 'preveer']","@RaffaellaMaiuri If I had to bet I would do it for the next generation. The ""grandchildren"" of Chávez, then, who only know him by photo. But yes, it is playing more than anticipating.","['raffaellamaiuri', 'bet', 'would', 'next', 'generation', 'grandchildren', 'chávez', 'know', 'photo', 'yes', 'playing', 'anticipating']"
"@RaffaellaMaiuri Pero en el 2030 y pico, no? Jajajajaj","['raffaellamaiuri', 'pico', 'jajajajaj']","@RaffaellaMaiuri But in 2030 and so, right? Hahaha","['raffaellamaiuri', 'right', 'hahaha']"
@Cheskacsk Nueve Reinas de Billinsky  https://t.co/9uNMn269Ip,"['cheskacsk', 'nueve', 'reinas', 'billinsky']",@Cheskacsk Nine Queens by Billinsky https://t.co/9uNMn269Ip,"['cheskacsk', 'nine', 'queens', 'billinsky']"
@TommArias La 4ta temporada dan ganas de pegarse un tiro de lo mala. Esa fue la única donde no estuvo Harmon.,"['tommarias', 'ta', 'temporada', 'dan', 'ganas', 'pegarse', 'tiro', 'mala', 'única', 'harmon']",@TommArias The 4th season makes you want to shoot yourself as bad. That was the only one where Harmon wasn't.,"['tommarias', 'th', 'season', 'makes', 'want', 'shoot', 'bad', 'one', 'harmon']"
"Políticos be like ""I know a place"" and then take you here  https://t.co/xGa5NiYBsP","['políticos', 'be', 'like', 'know', 'place', 'and', 'then', 'take', 'you', 'here']","Políticos be like ""I know a place"" and then take you here  https://t.co/xGa5NiYBsP","['políticos', 'like', 'know', 'place', 'take']"
Ahora soy pastelero y no solamente por irle a Italia en los mundiales sin ser italiano.  https://t.co/fqXoL14mTb,"['ahora', 'pastelero', 'solamente', 'irle', 'italia', 'mundiales', 'ser', 'italiano']",Now I am a pastry chef and not only for going to Italy in the World Cups without being Italian. https://t.co/fqXoL14mTb,"['pastry', 'chef', 'going', 'italy', 'world', 'cups', 'without', 'italian']"
@Coquit_0 Hay que denunciar este tweet por discriminar a las personas por su preferencia de marca de teléfono,"['coquit', 'denunciar', 'tweet', 'discriminar', 'personas', 'preferencia', 'marca', 'teléfono']",@ Coquit_0 This tweet must be reported for discriminating against people because of their phone brand preference,"['coquit', 'tweet', 'must', 'reported', 'discriminating', 'people', 'phone', 'brand', 'preference']"
@minombreeschris  https://t.co/lmDEpoXmxl,['minombreeschris'],@minombreeschris https://t.co/lmDEpoXmxl,['minombreeschris']
"@AAAD25 En realidad solo 100 de esos son RTs reales. Twitter ahora muestra las citas como RT (en este caso mas de 1200 comentarios, casi todos negativos).","['aaad', 'realidad', 'solo', 'rts', 'reales', 'twitter', 'ahora', 'muestra', 'citas', 'rt', 'caso', 'mas', 'comentarios', 'casi', 'negativos']","@ AAAD25 Actually only 100 of those are real RTs. Twitter now shows quotes as RT (in this case over 1200 comments, almost all negative).","['aaad', 'actually', 'real', 'rts', 'twitter', 'shows', 'quotes', 'rt', 'case', 'comments', 'almost', 'negative']"
¿Tan baja es la credibilidad y nivel de PanamPost cómo para andarse comparando con panfletos del chavismo?  Pregunta honesta.,"['¿tan', 'baja', 'credibilidad', 'nivel', 'panampost', 'cómo', 'andarse', 'comparando', 'panfletos', 'chavismo', 'pregunta', 'honesta']","Is the credibility and level of PanamPost so low, how can it be compared to the pamphlets of Chavismo? Honest question.","['credibility', 'level', 'panampost', 'low', 'compared', 'pamphlets', 'chavismo', 'honest', 'question']"
@RolandoRangelF noob,"['rolandorangelf', 'noob']",@RolandoRangelF noob,"['rolandorangelf', 'noob']"
@iMarialaura @bostonrex Pensarían que el video es de alguna tribu indígena.,"['imarialaura', 'bostonrex', 'pensarían', 'video', 'alguna', 'tribu', 'indígena']",@iMarialaura @bostonrex They would think the video is from some indigenous tribe.,"['imarialaura', 'bostonrex', 'would', 'think', 'video', 'indigenous', 'tribe']"
@marcoszafra_ Exactamente.,"['marcoszafra', 'exactamente']",@marcoszafra_ Exactly.,"['marcoszafra', 'exactly']"
@rick8988 @asdrubalivan (créditos @edul3on)  https://t.co/u5yZ1Jijfb,"['rick', 'asdrubalivan', 'créditos', 'edul', 'on']",@rick8988 @asdrubalivan (créditos @edul3on)  https://t.co/u5yZ1Jijfb,"['rick', 'asdrubalivan', 'créditos', 'edul']"
"@liliputparanoia Decir ""viejo"" de manera despectiva es y siempre será hiriente. Decírselo a un abuelo es terrible, a un Premio Nobel... bueno.","['liliputparanoia', 'decir', 'viejo', 'manera', 'despectiva', 'siempre', 'hiriente', 'decírselo', 'abuelo', 'terrible', 'premio', 'nobel', 'bueno']","@liliputparanoia Saying ""old"" in a derogatory way is and will always be hurtful. Telling a grandfather is terrible, a Nobel Prize ... well.","['liliputparanoia', 'saying', 'old', 'derogatory', 'way', 'always', 'hurtful', 'telling', 'grandfather', 'terrible', 'nobel', 'prize', 'well']"
Opino que ni los pasaportes ni la pornografía comercial deberían existir.  ¿Eso me hace progresista o conservador?,"['opino', 'pasaportes', 'pornografía', 'comercial', 'deberían', 'existir', '¿eso', 'hace', 'progresista', 'conservador']",I think that neither passports nor commercial pornography should exist. Does that make me progressive or conservative?,"['think', 'neither', 'passports', 'commercial', 'pornography', 'exist', 'make', 'progressive', 'conservative']"
@alvarezloscher ¿La dictadura?,"['alvarezloscher', '¿la', 'dictadura']",@alvarezloscher The dictatorship?,"['alvarezloscher', 'dictatorship']"
"@LedVarela @Creativegirlaz Su novela de este año, «Dos espías en Caracas», se ha recibido bien en varios países.","['ledvarela', 'creativegirlaz', 'novela', 'año', '«dos', 'espías', 'caracas»', 'recibido', 'bien', 'varios', 'países']","@LedVarela @Creativegirlaz Your novel this year, ""Two Spies in Caracas,"" has been well received in several countries.","['ledvarela', 'creativegirlaz', 'novel', 'year', 'two', 'spies', 'caracas', 'well', 'received', 'several', 'countries']"
@MAndrees_ De verdad está la señal libre?,"['mandrees', 'verdad', 'señal', 'libre']",@MAndrees_ Is the signal really free?,"['mandrees', 'signal', 'really', 'free']"
@Linocc Yo con Fede.,"['linocc', 'fede']",@Linocc Yo with Faith.,"['linocc', 'yo', 'faith']"
"@edul3on Regulaciones hay, lo que pasa es que el sistema está tan anémico que no hay forma (ni voluntad) de registrarlas. El Sundde sigue cerrando negocios, importar sin ""contactos"" es casi imposible y estás a merced de lo que te impongan los de verde.","['edul', 'on', 'regulaciones', 'pasa', 'sistema', 'tan', 'anémico', 'forma', 'voluntad', 'registrarlas', 'sundde', 'sigue', 'cerrando', 'negocios', 'importar', 'contactos', 'casi', 'imposible', 'merced', 'impongan', 'verde']","@ edul3on There are regulations, what happens is that the system is so anemic that there is no way (or will) to register them. The Sundde continues to close deals, importing without ""contacts"" is almost impossible and you are at the mercy of what those in green impose.","['edul', 'regulations', 'happens', 'system', 'anemic', 'way', 'register', 'sundde', 'continues', 'close', 'deals', 'importing', 'without', 'contacts', 'almost', 'impossible', 'mercy', 'green', 'impose']"
"@Leonardo4619 @monicamedi @AAAD25 No le parece suficiente que se despoje a los partidos de sus directivas desde un TSJ que, de origen, es inconstitucional.  Hablaba de una caimanera antes y yo pregunto: ¿Usted entraría al campo si no le dejan jugar con su equipo? ¿Qué clase de sumisión a los injustos es esa?","['leonardo', 'monicamedi', 'aaad', 'parece', 'suficiente', 'despoje', 'partidos', 'directivas', 'tsj', 'origen', 'inconstitucional', 'hablaba', 'caimanera', 'pregunto', '¿usted', 'entraría', 'campo', 'si', 'dejan', 'jugar', 'equipo', '¿qué', 'clase', 'sumisión', 'injustos']","@ Leonardo4619 @monicamedi @ AAAD25 It does not seem enough to him that the parties are stripped of their directives from a TSJ that, by origin, is unconstitutional. I was talking about a caimanera before and I ask: Would you enter the field if they do not let you play with your team? What kind of submission to the unjust is that?","['leonardo', 'monicamedi', 'aaad', 'seem', 'enough', 'parties', 'stripped', 'directives', 'tsj', 'origin', 'unconstitutional', 'talking', 'caimanera', 'ask', 'would', 'enter', 'field', 'let', 'play', 'team', 'kind', 'submission', 'unjust']"
@Berciela Él sería uno de los discriminados.,"['berciela', 'discriminados']",@Berciela He would be one of those discriminated against.,"['berciela', 'would', 'one', 'discriminated']"
Yo no discrimino por color de piel pero sí por tamaño de mente.,"['discrimino', 'color', 'piel', 'tamaño', 'mente']",I do not discriminate by skin color but by size of mind.,"['discriminate', 'skin', 'color', 'size', 'mind']"
@annieperezp  https://t.co/d1wcWwNdbA,['annieperezp'],@annieperezp https://t.co/d1wcWwNdbA,['annieperezp']
@luisrenduelesm Rakitic y Messi son jóvenes? 🥴,"['luisrenduelesm', 'rakitic', 'messi', 'jóvenes']",@luisrenduelesm Rakitic and Messi are young? 🥴,"['luisrenduelesm', 'rakitic', 'messi', 'young']"
@annieperezp Tú tienes permiso de hablar como te de le gana ok?,"['annieperezp', 'permiso', 'hablar', 'gana', 'ok']","@annieperezp You have permission to speak as you please, ok?","['annieperezp', 'permission', 'speak', 'please', 'ok']"
Nunca entendí que Blow Out sea tan desconocida cuándo es mejor que Scarface y por un viaje largo.  https://t.co/8doAoubvPn,"['nunca', 'entendí', 'blow', 'out', 'tan', 'desconocida', 'cuándo', 'mejor', 'scarface', 'viaje', 'largo']",I never understood that Blow Out is so unknown when it is better than Scarface and for a long trip. https://t.co/8doAoubvPn,"['never', 'understood', 'blow', 'unknown', 'better', 'scarface', 'long', 'trip']"
