tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
EE.UU. se aprovecha de un Maduro fuera de combate para forzar su quiebre  https://t.co/BnTJQ1X4jL  https://t.co/TC183LYt7l,"['ee', 'uu', 'aprovecha', 'maduro', 'combate', 'forzar', 'quiebre']",The US takes advantage of a hired Maduro to force his break https://t.co/BnTJQ1X4jL https://t.co/TC183LYt7l,"['us', 'takes', 'advantage', 'hired', 'maduro', 'force', 'break']",0.0,0.75,0.25,Neutral
#AlMinuto: Gobierno de México descarta el uso de la fuerza para aplicar el distanciamiento social  https://t.co/g7j40eowo9 vía @eltiempolatino  https://t.co/mOVotzTAQZ,"['alminuto', 'gobierno', 'méxico', 'descarta', 'uso', 'fuerza', 'aplicar', 'distanciamiento', 'social', 'vía', 'eltiempolatino']",#AlMinuto: Government of Mexico rules out the use of force to apply social distancing https://t.co/g7j40eowo9 via @eltiempolatino https://t.co/mOVotzTAQZ,"['alminuto', 'government', 'mexico', 'rules', 'use', 'force', 'apply', 'social', 'distancing', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#HOYENAGENDA La propuesta de EEUU a cambio de levantar sanciones al régimen: Maduro y Guaidó hacerse a un lado e iniciar un gobierno de transición que convoque a elecciones para próximo año.,"['hoyenagenda', 'propuesta', 'eeuu', 'cambio', 'levantar', 'sanciones', 'régimen', 'maduro', 'guaidó', 'hacerse', 'lado', 'iniciar', 'gobierno', 'transición', 'convoque', 'elecciones', 'próximo', 'año']",#HOYENAGENDA The US proposal in exchange for lifting sanctions on the regime: Maduro and Guaidó stand aside and start a transitional government that calls elections for next year.,"['hoyenagenda', 'us', 'proposal', 'exchange', 'lifting', 'sanctions', 'regime', 'maduro', 'guaidó', 'stand', 'aside', 'start', 'transitional', 'government', 'calls', 'elections', 'next', 'year']",0.0,1.0,0.0,Neutral
Estados Unidos prevé elecciones en Venezuela en máximo 12 meses  https://t.co/ozjHwsY6sF vía @eltiempolatino #31Mar  https://t.co/oFovWjZuZ3,"['unidos', 'prevé', 'elecciones', 'venezuela', 'máximo', 'meses', 'vía', 'eltiempolatino', 'mar']",The United States foresees elections in Venezuela in a maximum of 12 months https://t.co/ozjHwsY6sF via @eltiempolatino # 31Mar https://t.co/oFovWjZuZ3,"['united', 'states', 'foresees', 'elections', 'venezuela', 'maximum', 'months', 'via', 'eltiempolatino', 'mar']",0.0,0.763,0.237,Neutral
Ministerio Público de Maduro cita a Juan Guaidó por presunto intento de golpe de Estado  https://t.co/xzQy5m8E8q vía @eltiempolatino #31Mar  https://t.co/hhA8agbLpG,"['ministerio', 'público', 'maduro', 'cita', 'juan', 'guaidó', 'presunto', 'intento', 'golpe', 'vía', 'eltiempolatino', 'mar']",Maduro's Public Ministry cites Juan Guaidó for an alleged coup attempt https://t.co/xzQy5m8E8q via @eltiempolatino # 31Mar https://t.co/hhA8agbLpG,"['maduro', 'public', 'ministry', 'cites', 'juan', 'guaidó', 'alleged', 'coup', 'attempt', 'via', 'eltiempolatino', 'mar']",0.0,1.0,0.0,Neutral
Elliott Abrams propone que Maduro y Guaidó se hagan a un lado para realizar elecciones  https://t.co/nrjh2iIjtN vía @eltiempolatino #31Mar  https://t.co/skuveHlDvz,"['elliott', 'abrams', 'propone', 'maduro', 'guaidó', 'hagan', 'lado', 'realizar', 'elecciones', 'vía', 'eltiempolatino', 'mar']",Elliott Abrams proposes that Maduro and Guaidó stand aside to hold elections https://t.co/nrjh2iIjtN via @eltiempolatino # 31Mar https://t.co/skuveHlDvz,"['elliott', 'abrams', 'proposes', 'maduro', 'guaidó', 'stand', 'aside', 'hold', 'elections', 'via', 'eltiempolatino', 'mar']",0.0,1.0,0.0,Neutral
"Bebé de 16 meses, el infectado por coronavirus más joven de Colombia  https://t.co/DBiIY9fA5r - vía @eltiempolatino  https://t.co/C78t6JuRtI","['bebé', 'meses', 'infectado', 'coronavirus', 'joven', 'colombia', 'vía', 'eltiempolatino']","16-month-old baby, the youngest coronavirus infected in Colombia https://t.co/DBiIY9fA5r - via @eltiempolatino https://t.co/C78t6JuRtI","['month', 'old', 'baby', 'youngest', 'coronavirus', 'infected', 'colombia', 'via', 'eltiempolatino']",0.286,0.714,0.0,Neutral
Régimen de Maduro amenaza a la oposición: “La justicia les va a llegar a todos”  https://t.co/Eqn2p26fo7 - vía @eltiempolatino  https://t.co/I798JAv3Hn,"['régimen', 'maduro', 'amenaza', 'oposición', 'justicia', 'va', 'llegar', 'todos”', 'vía', 'eltiempolatino']",Maduro's regime threatens the opposition: “Justice will reach everyone” https://t.co/Eqn2p26fo7 - via @eltiempolatino https://t.co/I798JAv3Hn,"['maduro', 'regime', 'threatens', 'opposition', 'justice', 'reach', 'everyone”', 'via', 'eltiempolatino']",0.198,0.458,0.344,Neutral
"D.C., Maryland y Virginia ordenan quedarse en casa  https://t.co/SYzrozNG9F  https://t.co/2vI6Y6k5XO","['maryland', 'virginia', 'ordenan', 'quedarse', 'casa']","D.C., Maryland and Virginia order to stay at home https://t.co/SYzrozNG9F https://t.co/2vI6Y6k5XO","['maryland', 'virginia', 'order', 'stay', 'home']",0.0,1.0,0.0,Neutral
#AlMinuto: alcaldesa de DC emite orden en Washington para que habitantes permanezcan en casa  https://t.co/P1kv3WHatg  https://t.co/d9HfoIVV3E,"['alminuto', 'alcaldesa', 'dc', 'emite', 'orden', 'washington', 'habitantes', 'permanezcan', 'casa']",#AlMinuto: DC mayor issues order in Washington for residents to stay home https://t.co/P1kv3WHatg https://t.co/d9HfoIVV3E,"['alminuto', 'dc', 'mayor', 'issues', 'order', 'washington', 'residents', 'stay', 'home']",0.0,1.0,0.0,Neutral
#AlMinuto: alcalde de DC emite orden en Washington para que habitantes permanezcan en casa  https://t.co/P1kv3WHatg  https://t.co/cBjkZlP2aV,"['alminuto', 'alcalde', 'dc', 'emite', 'orden', 'washington', 'habitantes', 'permanezcan', 'casa']",#AlMinuto: DC mayor issues order in Washington for residents to stay home https://t.co/P1kv3WHatg https://t.co/cBjkZlP2aV,"['alminuto', 'dc', 'mayor', 'issues', 'order', 'washington', 'residents', 'stay', 'home']",0.0,1.0,0.0,Neutral
Ford producirá 50.000 respiradores en 100 días para frenar el coronavirus  https://t.co/9kerYx3wxB - vía @eltiempolatino  https://t.co/jyWIi13KIw,"['ford', 'producirá', 'respiradores', 'días', 'frenar', 'coronavirus', 'vía', 'eltiempolatino']","Ford will produce 50,000 respirators in 100 days to stop the coronavirus https://t.co/9kerYx3wxB - via @eltiempolatino https://t.co/jyWIi13KIw","['ford', 'produce', 'respirators', 'days', 'stop', 'coronavirus', 'via', 'eltiempolatino']",0.239,0.761,0.0,Neutral
"Cuarentena y distanciamiento social, claves para evitar el contagio del coronavirus (video)  https://t.co/k5GXxxSr0C - vía @eltiempolatino  https://t.co/34AzTdbN6t","['cuarentena', 'distanciamiento', 'social', 'claves', 'evitar', 'contagio', 'coronavirus', 'video', 'vía', 'eltiempolatino']","Quarantine and social distancing, keys to avoid the spread of the coronavirus (video) https://t.co/k5GXxxSr0C - via @eltiempolatino https://t.co/34AzTdbN6t","['quarantine', 'social', 'distancing', 'keys', 'avoid', 'spread', 'coronavirus', 'video', 'via', 'eltiempolatino']",0.196,0.804,0.0,Neutral
#AlMinuto: Colombia confirma 12 muertes y 798 contagios por coronavirus  https://t.co/beYZWE0Ncn  https://t.co/hAcDZBwl3w,"['alminuto', 'colombia', 'confirma', 'muertes', 'contagios', 'coronavirus']",#AlMinuto: Colombia confirms 12 deaths and 798 coronavirus infections https://t.co/beYZWE0Ncn https://t.co/hAcDZBwl3w,"['alminuto', 'colombia', 'confirms', 'deaths', 'coronavirus', 'infections']",0.0,1.0,0.0,Neutral
"La ONU solicitó 2,5 billones de dólares para ayudar a países en desarrollo con coronavirus  https://t.co/3eo4KAEGXa vía @eltiempolatino  https://t.co/cedC9ZNvHi","['onu', 'solicitó', 'billones', 'dólares', 'ayudar', 'países', 'desarrollo', 'coronavirus', 'vía', 'eltiempolatino']",The UN requested $ 2.5 trillion to help developing countries with coronavirus https://t.co/3eo4KAEGXa via @eltiempolatino https://t.co/cedC9ZNvHi,"['un', 'requested', 'trillion', 'help', 'developing', 'countries', 'coronavirus', 'via', 'eltiempolatino']",0.0,0.748,0.252,Neutral
¿Por qué el coronavirus es tan débil en una superficie y causa tanto daño en algunos organismos?  https://t.co/LAaV3nlOOL vía @eltiempolatino  https://t.co/ny8Zx9PPaI,"['¿por', 'coronavirus', 'tan', 'débil', 'superficie', 'causa', 'daño', 'organismos', 'vía', 'eltiempolatino']",Why is the coronavirus so weak on one surface and causes so much damage in some organisms? https://t.co/LAaV3nlOOL via @eltiempolatino https://t.co/ny8Zx9PPaI,"['coronavirus', 'weak', 'one', 'surface', 'causes', 'much', 'damage', 'organisms', 'via', 'eltiempolatino']",0.433,0.567,0.0,Neutral
Régimen de Maduro detiene a dos miembros del equipo del presidente Juan Guaidó  https://t.co/UbaK8VsB0j vía @eltiempolatino  https://t.co/BmWY1k0dmt,"['régimen', 'maduro', 'detiene', 'dos', 'miembros', 'equipo', 'presidente', 'juan', 'guaidó', 'vía', 'eltiempolatino']",Maduro's regime detains two members of President Juan Guaidó's team https://t.co/UbaK8VsB0j via @eltiempolatino https://t.co/BmWY1k0dmt,"['maduro', 'regime', 'detains', 'two', 'members', 'president', 'juan', 'guaidó', 'team', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
EEUU planea estrategias para reducir las restricciones del coronavirus en el país  https://t.co/nMQqjMn5Qb vía @eltiempolatino  https://t.co/Fgo0T46iw1,"['eeuu', 'planea', 'estrategias', 'reducir', 'restricciones', 'coronavirus', 'país', 'vía', 'eltiempolatino']",The US plans strategies to reduce coronavirus restrictions in the country https://t.co/nMQqjMn5Qb via @eltiempolatino https://t.co/Fgo0T46iw1,"['us', 'plans', 'strategies', 'reduce', 'coronavirus', 'restrictions', 'country', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
ONU dona 250 mil máscaras a Nueva York  https://t.co/H60zaX7btw vía @eltiempolatino  https://t.co/hd1KFgGf1J,"['onu', 'dona', 'mil', 'máscaras', 'nueva', 'york', 'vía', 'eltiempolatino']",UN donates 250 thousand masks to New York https://t.co/H60zaX7btw via @eltiempolatino https://t.co/hd1KFgGf1J,"['un', 'donates', 'thousand', 'masks', 'new', 'york', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#AlMinuto: Fallece la primera persona por Covid-19 en Uruguay  https://t.co/7sBXahpphK vía @eltiempolatino  https://t.co/BzZEIMgQyp,"['alminuto', 'fallece', 'primera', 'persona', 'covid', 'uruguay', 'vía', 'eltiempolatino']",#AlMinuto: The first person dies from Covid-19 in Uruguay https://t.co/7sBXahpphK via @eltiempolatino https://t.co/BzZEIMgQyp,"['alminuto', 'first', 'person', 'dies', 'covid', 'uruguay', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Coronavirus cobra la vida de seis salvadoreños radicados en otros países  https://t.co/wXo9zuAdkP vía @eltiempolatino  https://t.co/4WSXBQTxBv,"['coronavirus', 'cobra', 'vida', 'seis', 'salvadoreños', 'radicados', 'países', 'vía', 'eltiempolatino']",Coronavirus claims the lives of six Salvadorans living in other countries https://t.co/wXo9zuAdkP via @eltiempolatino https://t.co/4WSXBQTxBv,"['coronavirus', 'claims', 'lives', 'six', 'salvadorans', 'living', 'countries', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#AlMinuto: Cifra de fallecidos en Italia supera los 10 mil  https://t.co/7sBXahpphK vía @eltiempolatino  https://t.co/DBso2iNQrP,"['alminuto', 'cifra', 'fallecidos', 'italia', 'supera', 'mil', 'vía', 'eltiempolatino']","#AlMinuto: Death toll in Italy exceeds 10,000 https://t.co/7sBXahpphK via @eltiempolatino https://t.co/DBso2iNQrP","['alminuto', 'death', 'toll', 'italy', 'exceeds', 'via', 'eltiempolatino']",0.394,0.606,0.0,Neutral
ÚLTIMA HORA | Cesan operaciones en Venezuela la empresa rusa Rosneft  https://t.co/JnF6TFrEcS vía @eltiempolatino  https://t.co/WldUvHCqi7,"['última', 'hora', 'cesan', 'operaciones', 'venezuela', 'empresa', 'rusa', 'rosneft', 'vía', 'eltiempolatino']",LAST MINUTE | The Russian company Rosneft ceases operations in Venezuela https://t.co/JnF6TFrEcS via @eltiempolatino https://t.co/WldUvHCqi7,"['last', 'minute', 'russian', 'company', 'rosneft', 'ceases', 'operations', 'venezuela', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#AlMinuto: Trump podría considerar una cuarentena de dos semanas para Nueva York  https://t.co/qsBvGXIi6p vía @eltiempolatino  https://t.co/bedJImA7xz,"['alminuto', 'trump', 'podría', 'considerar', 'cuarentena', 'dos', 'semanas', 'nueva', 'york', 'vía', 'eltiempolatino']",#AlMinuto: Trump could consider a two-week quarantine for New York https://t.co/qsBvGXIi6p via @eltiempolatino https://t.co/bedJImA7xz,"['alminuto', 'trump', 'could', 'consider', 'two', 'week', 'quarantine', 'new', 'york', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#AlMinuto: Italia roza los mil nuevos positivos de coronavirus en un día  https://t.co/86BJXfPRt7 - vía @eltiempolatino  https://t.co/sMEdbF2vz5,"['alminuto', 'italia', 'roza', 'mil', 'nuevos', 'positivos', 'coronavirus', 'día', 'vía', 'eltiempolatino']","#AlMinuto: Italy touches 1,000 new coronavirus positives in one day https://t.co/86BJXfPRt7 - via @eltiempolatino https://t.co/sMEdbF2vz5","['alminuto', 'italy', 'touches', 'new', 'coronavirus', 'positives', 'one', 'day', 'via', 'eltiempolatino']",0.0,0.726,0.274,Neutral
#AlMinuto: Estados Unidos supera los cien mil casos positivos de Covid-19  https://t.co/qsBvGXIi6p - vía @eltiempolatino  https://t.co/4BffFA0GL4,"['alminuto', 'unidos', 'supera', 'cien', 'mil', 'casos', 'positivos', 'covid', 'vía', 'eltiempolatino']",#AlMinuto: The United States exceeds one hundred thousand positive cases of Covid-19 https://t.co/qsBvGXIi6p - via @eltiempolatino https://t.co/4BffFA0GL4,"['alminuto', 'united', 'states', 'exceeds', 'one', 'hundred', 'thousand', 'positive', 'cases', 'covid', 'via', 'eltiempolatino']",0.0,0.61,0.39,Neutral
#AlMomento: Maryland alcanza las cinco muertes por coronavirus  https://t.co/IcvgFMPQrh - vía @eltiempolatino  https://t.co/aXePPPCqFK,"['almomento', 'maryland', 'alcanza', 'cinco', 'muertes', 'coronavirus', 'vía', 'eltiempolatino']",#AlMomento: Maryland reaches five deaths from coronavirus https://t.co/IcvgFMPQrh - via @eltiempolatino https://t.co/aXePPPCqFK,"['almomento', 'maryland', 'reaches', 'five', 'deaths', 'coronavirus', 'via', 'eltiempolatino']",0.0,0.854,0.146,Neutral
El coronavirus dispara las llamadas telefónicas y los mensajes en EE.UU.  https://t.co/T4QO4TCLsG - vía @eltiempolatino  https://t.co/64pYpgZJ7x,"['coronavirus', 'dispara', 'llamadas', 'telefónicas', 'mensajes', 'ee', 'uu', 'vía', 'eltiempolatino']",The coronavirus triggers phone calls and messages in the US https://t.co/T4QO4TCLsG - via @eltiempolatino https://t.co/64pYpgZJ7x,"['coronavirus', 'triggers', 'phone', 'calls', 'messages', 'us', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Macron amplía a abril el confinamiento en Francia  https://t.co/sg5SwxcKRz - vía @eltiempolatino  https://t.co/rIzyuIQ9v8,"['macron', 'amplía', 'abril', 'confinamiento', 'francia', 'vía', 'eltiempolatino']",Macron extends confinement in France to April https://t.co/sg5SwxcKRz - via @eltiempolatino https://t.co/rIzyuIQ9v8,"['macron', 'extends', 'confinement', 'france', 'april', 'via', 'eltiempolatino']",0.0,0.8,0.2,Neutral
"Conoce las confesiones de Abraham Edgardo Ortega, funcionario de PDVSA que facilitó el lavado de dinero | Por @maibortpetit  https://t.co/DnrLZvlbd5 vía @eltiempolatino  https://t.co/Eub4sIMnM1","['conoce', 'confesiones', 'abraham', 'edgardo', 'ortega', 'funcionario', 'pdvsa', 'facilitó', 'lavado', 'dinero', 'maibortpetit', 'vía', 'eltiempolatino']","Learn about the confessions of Abraham Edgardo Ortega, PDVSA official who facilitated money laundering | By @maibortpetit https://t.co/DnrLZvlbd5 via @eltiempolatino https://t.co/Eub4sIMnM1","['learn', 'confessions', 'abraham', 'edgardo', 'ortega', 'pdvsa', 'official', 'facilitated', 'money', 'laundering', 'maibortpetit', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
"2/2 Entiendan que se trata de la mayor crisis humanitaria del hemisferio generada por narco terroristas, cuyas cabezas (por decirlo así), ahora tienen precio. Las traiciones entre los criminales no son poco comunes...ya han ocurrido dentro del chavismo.¡Movida clave! Amanecerá...","['entiendan', 'trata', 'mayor', 'crisis', 'humanitaria', 'hemisferio', 'generada', 'narco', 'terroristas', 'cuyas', 'cabezas', 'decirlo', 'así', 'ahora', 'precio', 'traiciones', 'criminales', 'comunes', 'ocurrido', 'dentro', 'chavismo', '¡movida', 'clave', 'amanecerá']","2/2 Understand that this is the greatest humanitarian crisis in the hemisphere generated by narco terrorists, whose heads (so to speak) now have a price. Betrayals between criminals are not uncommon ... they have already occurred within Chavismo. Key move! Dawn ...","['understand', 'greatest', 'humanitarian', 'crisis', 'hemisphere', 'generated', 'narco', 'terrorists', 'whose', 'heads', 'speak', 'price', 'betrayals', 'criminals', 'uncommon', 'already', 'occurred', 'within', 'chavismo', 'key', 'move', 'dawn']",0.349,0.528,0.123,Neutral
"1/2 A mi juicio, la decisión del Departamento de Justicia de EEUU, que no es algo improvisado ni mucho menos una acción partidista,es una estrategia clave que ha rendido frutos con otros terroristas en el pasado. El sufrimiento del pueblo de Venezuela es doble: dictadura y virus.","['juicio', 'decisión', 'departamento', 'justicia', 'eeuu', 'improvisado', 'menos', 'acción', 'partidista', 'estrategia', 'clave', 'rendido', 'frutos', 'terroristas', 'pasado', 'sufrimiento', 'pueblo', 'venezuela', 'doble', 'dictadura', 'virus']","1/2 In my opinion, the decision of the US Department of Justice, which is not something improvised, much less partisan action, is a key strategy that has paid off with other terrorists in the past. The suffering of the people of Venezuela is twofold: dictatorship and virus.","['opinion', 'decision', 'us', 'department', 'justice', 'something', 'improvised', 'much', 'less', 'partisan', 'action', 'key', 'strategy', 'paid', 'terrorists', 'past', 'suffering', 'people', 'venezuela', 'twofold', 'dictatorship', 'virus']",0.243,0.642,0.115,Neutral
¿A quiénes beneficiará el paquete de estímulo económico en EE.UU.? (video)  https://t.co/kpwR75LsRz - vía @eltiempolatino  https://t.co/51fk9dtr1z,"['¿a', 'quiénes', 'beneficiará', 'paquete', 'estímulo', 'económico', 'ee', 'uu', 'video', 'vía', 'eltiempolatino']",Who will benefit from the US economic stimulus package? (video) https://t.co/kpwR75LsRz - via @eltiempolatino https://t.co/51fk9dtr1z,"['benefit', 'us', 'economic', 'stimulus', 'package', 'video', 'via', 'eltiempolatino']",0.0,0.7,0.3,Neutral
This is an amazing Ad you definitely need to watch! @JoeBiden @TheDemocrats,"['this', 'is', 'an', 'amazing', 'ad', 'you', 'definitely', 'need', 'to', 'watch', 'joebiden', 'thedemocrats']",This is an amazing Ad you definitely need to watch! @JoeBiden @TheDemocrats,"['amazing', 'ad', 'definitely', 'need', 'watch', 'joebiden', 'thedemocrats']",0.0,0.435,0.565,Positivo
#ÚLTIMAHORA | Fiscales de EEUU acusan a Nicolás Maduro y a Diosdado Cabello de narcoterrorismo  https://t.co/DBSHGKa1on  https://t.co/zuUHSOZoVU,"['últimahora', 'fiscales', 'eeuu', 'acusan', 'nicolás', 'maduro', 'diosdado', 'cabello', 'narcoterrorismo']",# LAST HOUR | US prosecutors accuse Nicolás Maduro and Diosdado Cabello of narco-terrorism https://t.co/DBSHGKa1on https://t.co/zuUHSOZoVU,"['last', 'hour', 'us', 'prosecutors', 'accuse', 'nicolás', 'maduro', 'diosdado', 'cabello', 'narco', 'terrorism']",0.416,0.584,0.0,Neutral
Administración Trump podría designar a Venezuela como patrocinador de terrorismo  https://t.co/DBSHGKa1on vía @eltiempolatino #26Mar  https://t.co/mkTpa7AGME,"['administración', 'trump', 'podría', 'designar', 'venezuela', 'patrocinador', 'terrorismo', 'vía', 'eltiempolatino', 'mar']",Trump administration could designate Venezuela as a sponsor of terrorism https://t.co/DBSHGKa1on via @eltiempolatino # 26Mar https://t.co/mkTpa7AGME,"['trump', 'administration', 'could', 'designate', 'venezuela', 'sponsor', 'terrorism', 'via', 'eltiempolatino', 'mar']",0.338,0.662,0.0,Neutral
Ataque armado al suroeste de Washington D.C. deja un herido (video)  https://t.co/J4nWfStuk7  https://t.co/HoQwssRLxt,"['ataque', 'armado', 'suroeste', 'washington', 'deja', 'herido', 'video']",Armed attack southwest of Washington D.C. leaves one injured (video) https://t.co/J4nWfStuk7 https://t.co/HoQwssRLxt,"['armed', 'attack', 'southwest', 'washington', 'leaves', 'one', 'injured', 'video']",0.492,0.508,0.0,Neutral
Exclusiva | Doctor italiano: “Soy un soldado en guerra contra el coronavirus”  https://t.co/9HLHY7tYOi vía @eltiempolatino  https://t.co/kqDygWS5aq,"['exclusiva', 'doctor', 'italiano', 'soldado', 'guerra', 'coronavirus”', 'vía', 'eltiempolatino']","Exclusive | Italian doctor: ""I am a soldier in war against the coronavirus"" https://t.co/9HLHY7tYOi via @eltiempolatino https://t.co/kqDygWS5aq","['exclusive', 'italian', 'doctor', 'soldier', 'war', 'coronavirus', 'via', 'eltiempolatino']",0.342,0.526,0.132,Neutral
Un menor de edad muere en California por el coronavirus  https://t.co/Zm0dsvyBux - vía @eltiempolatino  https://t.co/TUp3AY7RVU,"['menor', 'edad', 'muere', 'california', 'coronavirus', 'vía', 'eltiempolatino']",A minor dies in California from the coronavirus https://t.co/Zm0dsvyBux - via @eltiempolatino https://t.co/TUp3AY7RVU,"['minor', 'dies', 'california', 'coronavirus', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Mundo | #Italia registra 6.820 muertos por #coronavirus  https://t.co/lBQegST2qS  https://t.co/LANZDdbmZQ,"['mundo', 'italia', 'registra', 'muertos', 'coronavirus']","World | #Italia registers 6,820 deaths from #coronavirus https://t.co/lBQegST2qS https://t.co/LANZDdbmZQ","['world', 'italia', 'registers', 'deaths', 'coronavirus']",0.0,1.0,0.0,Neutral
Postergan los Juegos Olímpicos de Tokio 2020  https://t.co/krkRCDmN6n  https://t.co/S6V66sKOrX,"['postergan', 'juegos', 'olímpicos', 'tokio']",Tokyo 2020 Olympic Games postponed https://t.co/krkRCDmN6n https://t.co/S6V66sKOrX,"['tokyo', 'olympic', 'games', 'postponed']",0.375,0.625,0.0,Neutral
¿Por qué quienes se recuperan de coronavirus deben seguir aislados?  https://t.co/CG8DogpUum  https://t.co/EjKsH9Ut9W,"['¿por', 'recuperan', 'coronavirus', 'deben', 'seguir', 'aislados']",Why should those recovering from coronavirus remain in isolation? https://t.co/CG8DogpUum https://t.co/EjKsH9Ut9W,"['recovering', 'coronavirus', 'remain', 'isolation']",0.474,0.526,0.0,Neutral
@maryorinmendez Hahahahaha. Muchos no se atreven a decirlo y comen a escondidas. #AtréveteAmaLaMayonesaEnPúblico,"['maryorinmendez', 'hahahahaha', 'atreven', 'decirlo', 'comen', 'escondidas', 'atréveteamalamayonesaenpúblico']",@maryorinmendez Hahahahaha. Many do not dare to say it and eat in secret. # DareAmaLaMayonnaiseInPublic,"['maryorinmendez', 'hahahahaha', 'many', 'dare', 'say', 'eat', 'secret', 'dareamalamayonnaiseinpublic']",0.0,1.0,0.0,Neutral
@nayibbukele @GeovannyVicentR @MarlonEcorrea @angiez11 @uguelo,"['nayibbukele', 'geovannyvicentr', 'marlonecorrea', 'angiez', 'uguelo']",@nayibbukele @GeovannyVicentR @MarlonEcorrea @ angiez11 @uguelo,"['nayibbukele', 'geovannyvicentr', 'marlonecorrea', 'angiez', 'uguelo']",0.0,1.0,0.0,Neutral
"5 facts/5 tags  1.Cuando veo 1 avión volar muy cerca, me dan ganas de llorar.  2.Necesito que el baño siempre huela bien o no tengo tranquilidad.  3.Amo las caraotas (black beans) con mayonesa(+ arroz y carne molida).  4.También soy actor. 5. Soy Millenial, pero anti izquierda.","['facts', 'tags', 'veo', 'avión', 'volar', 'cerca', 'dan', 'ganas', 'llorar', 'necesito', 'baño', 'siempre', 'huela', 'bien', 'tranquilidad', 'amo', 'caraotas', 'black', 'beans', 'mayonesa', 'arroz', 'carne', 'molida', 'actor', 'millenial', 'anti', 'izquierda']","5 facts / 5 tags 1.When I see a plane fly very close, it makes me want to cry. 2. I need the bathroom to always smell good or I don't have peace of mind. 3.I love the black beans with mayonnaise (+ rice and ground beef). 4. I'm also an actor. 5. I am Millennial, but anti-left.","['facts', 'tags', 'see', 'plane', 'fly', 'close', 'makes', 'want', 'cry', 'need', 'bathroom', 'always', 'smell', 'good', 'peace', 'mind', 'love', 'black', 'beans', 'mayonnaise', 'rice', 'ground', 'beef', 'also', 'actor', 'millennial', 'anti', 'left']",0.137,0.56,0.303,Neutral
Príncipe Alberto II de Mónaco dió positivo al coronavirus  https://t.co/WljXORYkck  https://t.co/3sS92Ojann,"['príncipe', 'alberto', 'ii', 'mónaco', 'dió', 'positivo', 'coronavirus']",Prince Albert II of Monaco tested positive for the coronavirus https://t.co/WljXORYkck https://t.co/3sS92Ojann,"['prince', 'albert', 'ii', 'monaco', 'tested', 'positive', 'coronavirus']",0.0,0.625,0.375,Neutral
J.K. Rowling ofrece licencia abierta para que profesores lean Harry Potter ante cuarentena por coronavirus  https://t.co/wVXWb6gCZa  https://t.co/NE2etey81H,"['rowling', 'ofrece', 'licencia', 'abierta', 'profesores', 'lean', 'harry', 'potter', 'cuarentena', 'coronavirus']",J.K. Rowling offers an open license for teachers to read Harry Potter in the face of coronavirus quarantine https://t.co/wVXWb6gCZa https://t.co/NE2etey81H,"['rowling', 'offers', 'open', 'license', 'teachers', 'read', 'harry', 'potter', 'face', 'coronavirus', 'quarantine']",0.0,1.0,0.0,Neutral
Murió Lorenzo Sanz expresidente del Real Madrid por coronavirus  https://t.co/CwDxmyrWpL,"['murió', 'lorenzo', 'sanz', 'expresidente', 'real', 'madrid', 'coronavirus']","Lorenzo Sanz, former president of Real Madrid, died of coronavirus https://t.co/CwDxmyrWpL","['lorenzo', 'sanz', 'former', 'president', 'real', 'madrid', 'died', 'coronavirus']",0.34,0.66,0.0,Neutral
Plácido Domingo dió positivo al coronavirus  https://t.co/gPleUR8mLd  https://t.co/RoB2e7v0UL,"['plácido', 'domingo', 'dió', 'positivo', 'coronavirus']",Placido Domingo tested positive for the coronavirus https://t.co/gPleUR8mLd https://t.co/RoB2e7v0UL,"['placido', 'domingo', 'tested', 'positive', 'coronavirus']",0.0,0.526,0.474,Neutral
Régimen de Maduro detiene arbitrariamente a periodista Darvinson Rojas  https://t.co/h3FpnOZpOr  https://t.co/z1iTWcQPbK,"['régimen', 'maduro', 'detiene', 'arbitrariamente', 'periodista', 'darvinson', 'rojas']",Maduro's regime arbitrarily detains journalist Darvinson Rojas https://t.co/h3FpnOZpOr https://t.co/z1iTWcQPbK,"['maduro', 'regime', 'arbitrarily', 'detains', 'journalist', 'darvinson', 'rojas']",0.0,1.0,0.0,Neutral
