,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
933,"Por su parte, plantear que la única solución al problema es una intervención extranjera, además de menospreciar la responsabilidad de trabajo y lucha interna, concluye que el problema es irresoluble, cuando el actor que podría intervenir dice que es un planteamiento surrealista.","For its part, to consider that the only solution to the problem is a foreign intervention, in addition to belitting responsibility for work and internal struggle, concludes that the problem is irresoluble, when the actor who could intervene says it is a surrealistic approach.",por su parte plantear que la única solución al problema es una intervención extranjera además de menospreciar la responsabilidad de trabajo y lucha interna concluye que el problema es irresoluble cuando el actor que podría intervenir dice que es un planteamiento surrealista ,"['por', 'su', 'parte', 'plantear', 'que', 'la', 'única', 'solución', 'al', 'problema', 'es', 'una', 'intervención', 'extranjera', 'además', 'de', 'menospreciar', 'la', 'responsabilidad', 'de', 'trabajo', 'lucha', 'interna', 'concluye', 'que', 'el', 'problema', 'es', 'irresoluble', 'cuando', 'el', 'actor', 'que', 'podría', 'intervenir', 'dice', 'que', 'es', 'un', 'planteamiento', 'surrealista']"
934,"Insisto en que votar o no votar en esta elección sesgada, sin unidad ni estrategia para defender los derechos ciudadanos es un dilema falso que conduce al mismo vacío. Pero la acción de votar es activa y puede pescar algo inesperado. La abstención pasiva sólo pesca un resfriado.","I insist that to vote or not vote in this biased election, without a unity or strategy to defend citizen rights is a false dilemma that leads to the same vacuum.But the voting action is active and can fish something unexpected.Passive abstention only fish a cold.",insisto en que votar o no votar en esta elección sesgada sin unidad ni estrategia para defender los derechos ciudadanos es un dilema falso que conduce al mismo vacío pero la acción de votar es activa y puede pescar algo inesperado la abstención pasiva sólo pesca un resfriado ,"['insisto', 'en', 'que', 'votar', 'no', 'votar', 'en', 'esta', 'elección', 'sesgada', 'sin', 'unidad', 'ni', 'estrategia', 'para', 'defender', 'los', 'derechos', 'ciudadanos', 'es', 'un', 'dilema', 'falso', 'que', 'conduce', 'al', 'mismo', 'vacío', 'pero', 'la', 'acción', 'de', 'votar', 'es', 'activa', 'puede', 'pescar', 'algo', 'inesperado', 'la', 'abstención', 'pasiva', 'sólo', 'pesca', 'un', 'resfriado']"
935,"@caeg1972 Seguramente una cifra tan alta que ni  Bill Gates podría pagar. Claro, con tu inteligencia tampoco tendrías la capacidad de computarla.","@ CAEG1972 Surely a figure so high that NI Bill Gates could pay.Of course, with your intelligence you would not have the ability to compute it either.", caeg seguramente una cifra tan alta que ni bill gates podría pagar claro con tu inteligencia tampoco tendrías la capacidad de computarla ,"['caeg', 'seguramente', 'una', 'cifra', 'tan', 'alta', 'que', 'ni', 'bill', 'gates', 'podría', 'pagar', 'claro', 'con', 'tu', 'inteligencia', 'tampoco', 'tendrías', 'la', 'capacidad', 'de', 'computarla']"
936,"Puedes o no estar de acuerdo con Capriles, pero quienes creen q la estrategia adoptada estos 20 meses no ha funcionado y rechazan jugar la ere paralizada como respuesta, tienen el mismo derecho a intentar una acción de cambio. La falta de unidad es asunto de ambos no de uno sólo.","You can not agree with Capriles, but who believe that the strategy adopted these 20 months has not worked and refuse to play the paralyzed ERE in response, have the same right to try an action action.The lack of unity is a matter of both not of one.",puedes o no estar de acuerdo con capriles pero quienes creen q la estrategia adoptada estos meses no ha funcionado y rechazan jugar la ere paralizada como respuesta tienen el mismo derecho a intentar una acción de cambio la falta de unidad es asunto de ambos no de uno sólo ,"['puedes', 'no', 'estar', 'de', 'acuerdo', 'con', 'capriles', 'pero', 'quienes', 'creen', 'la', 'estrategia', 'adoptada', 'estos', 'meses', 'no', 'ha', 'funcionado', 'rechazan', 'jugar', 'la', 'ere', 'paralizada', 'como', 'respuesta', 'tienen', 'el', 'mismo', 'derecho', 'intentar', 'una', 'acción', 'de', 'cambio', 'la', 'falta', 'de', 'unidad', 'es', 'asunto', 'de', 'ambos', 'no', 'de', 'uno', 'sólo']"
937,"@LuisalfOK Es una decisión racional, estemos o no de acuerdo.","@LUISALFOK is a rational decision, whether or not we agree.", luisalfok es una decisión racional estemos o no de acuerdo ,"['luisalfok', 'es', 'una', 'decisión', 'racional', 'estemos', 'no', 'de', 'acuerdo']"
938,@ANGELDOWP Jajaja,@Angroldep Jajaja, angeldowp jajaja,"['angeldowp', 'jajaja']"
939,@JlapTemporal Claro. Te la di gratis.,@Jlaptemporal Claro.Free you., jlaptemporal claro te la di gratis ,"['jlaptemporal', 'claro', 'te', 'la', 'di', 'gratis']"
940,@manuarzolab Es posible. Pero es una apuesta activa que no estamos seguros donde terminará. La otra via ya tiene un final cantado y no es bueno.,@Muarzolab is possible.But it is an active bet that we are not sure where it will end.The other way already has an ending end and it is not good., manuarzolab es posible pero es una apuesta activa que no estamos seguros donde terminará la otra via ya tiene un final cantado y no es bueno ,"['manuarzolab', 'es', 'posible', 'pero', 'es', 'una', 'apuesta', 'activa', 'que', 'no', 'estamos', 'seguros', 'donde', 'terminará', 'la', 'otra', 'via', 'ya', 'tiene', 'un', 'final', 'cantado', 'no', 'es', 'bueno']"
941,"La división opositora ya no es entre partidos sino entre quienes creen qué hay que jugar en todos los  tableros y quienes piensan que sólo se debe congelar el juego o esperar los Marines. En cada grupo hay gente de todos los partidos, los cuales pierden su capacidad de integrar.","The opposition division is no longer between parties but among those who believe what should be played on all the boards and those who think that only the game should be frozen or the Marines wait.In each group there are people of all parties, which lose their ability to integrate.",la división opositora ya no es entre partidos sino entre quienes creen qué hay que jugar en todos los tableros y quienes piensan que sólo se debe congelar el juego o esperar los marines en cada grupo hay gente de todos los partidos los cuales pierden su capacidad de integrar ,"['la', 'división', 'opositora', 'ya', 'no', 'es', 'entre', 'partidos', 'sino', 'entre', 'quienes', 'creen', 'qué', 'hay', 'que', 'jugar', 'en', 'todos', 'los', 'tableros', 'quienes', 'piensan', 'que', 'sólo', 'se', 'debe', 'congelar', 'el', 'juego', 'esperar', 'los', 'marines', 'en', 'cada', 'grupo', 'hay', 'gente', 'de', 'todos', 'los', 'partidos', 'los', 'cuales', 'pierden', 'su', 'capacidad', 'de', 'integrar']"
942,"@alifernandezxp Guao. Que importancia la mía. Las críticas de un si@ole profesor a la pendejada es la que divide a la oposición en su conjunto. No son los intereses, la ignorancia y la miopía. Bravo. Te vas a ganar un Nobel.","@alifernandezxp guao.How important mine.The criticism of a Si @ professor of the pendey is the one that divides the opposition as a whole.They are not interest, ignorance and myopia.Bravo.You're going to win a Nobel.", alifernandezxp guao que importancia la mía las críticas de un si ole profesor a la pendejada es la que divide a la oposición en su conjunto no son los intereses la ignorancia y la miopía bravo te vas a ganar un nobel ,"['alifernandezxp', 'guao', 'que', 'importancia', 'la', 'mía', 'las', 'críticas', 'de', 'un', 'si', 'ole', 'profesor', 'la', 'pendejada', 'es', 'la', 'que', 'divide', 'la', 'oposición', 'en', 'su', 'conjunto', 'no', 'son', 'los', 'intereses', 'la', 'ignorancia', 'la', 'miopía', 'bravo', 'te', 'vas', 'ganar', 'un', 'nobel']"
943,"Hablando sólo de política y percepciones, ¿quién crees que recibirá el apoyo de las mayorías: quién te ofrece liberar los presos y atender los problemas un “día siguiente” abstracto y esquivo o quien hace algo concreto, incluso negociar con el diablo, para resolverlo hoy?","Speakingly politics and perceptions, who do you think will receive the support of the majorities: who offers you free the prisoners and address the problems a ""next day"" abstract and elusive or who does something concrete, even negotiate with the devil, to solve ittoday?",hablando sólo de política y percepciones quién crees que recibirá el apoyo de las mayorías quién te ofrece liberar los presos y atender los problemas un día siguiente abstracto y esquivo o quien hace algo concreto incluso negociar con el diablo para resolverlo hoy ,"['hablando', 'sólo', 'de', 'política', 'percepciones', '¿quién', 'crees', 'que', 'recibirá', 'el', 'apoyo', 'de', 'las', 'mayorías', 'quién', 'te', 'ofrece', 'liberar', 'los', 'presos', 'atender', 'los', 'problemas', 'un', 'día', 'siguiente”', 'abstracto', 'esquivo', 'quien', 'hace', 'algo', 'concreto', 'incluso', 'negociar', 'con', 'el', 'diablo', 'para', 'resolverlo', 'hoy']"
944,"Criticar una gestión (por cierto exitosa) para liberar presos políticos y devolverlos a sus familias, a su país y a su lucha por el cambio y la libertad es, por decir lo menos, una torpeza política monumental.","Criticize a management (by the way success) to release political prisoners and return them to their families, their country and their struggle for change and freedom is, to say at least, a monumental political clumsiness.",criticar una gestión por cierto exitosa para liberar presos políticos y devolverlos a sus familias a su país y a su lucha por el cambio y la libertad es por decir lo menos una torpeza política monumental ,"['criticar', 'una', 'gestión', 'por', 'cierto', 'exitosa', 'para', 'liberar', 'presos', 'políticos', 'devolverlos', 'sus', 'familias', 'su', 'país', 'su', 'lucha', 'por', 'el', 'cambio', 'la', 'libertad', 'es', 'por', 'decir', 'lo', 'menos', 'una', 'torpeza', 'política', 'monumental']"
945,"Es obvio que el gob sabe que controlará la elección parlamentaria y ha decidido darle un marco más potable a una elección impresentable, poniendo sobre la mesa algo de “magnanimidad” política que sabe que no legitimará la elección pero si podría fracturar aún más a la oposición.","It is obvious that GOB knows that it will control the parliamentary election and has decided to give it a more potable framework to an impressive choice, putting on the table some ""magnanimity"" policy that knows that it will not legitimize the election but if it could fracture even more to the opposition.",es obvio que el gob sabe que controlará la elección parlamentaria y ha decidido darle un marco más potable a una elección impresentable poniendo sobre la mesa algo de magnanimidad política que sabe que no legitimará la elección pero si podría fracturar aún más a la oposición ,"['es', 'obvio', 'que', 'el', 'gob', 'sabe', 'que', 'controlará', 'la', 'elección', 'parlamentaria', 'ha', 'decidido', 'darle', 'un', 'marco', 'más', 'potable', 'una', 'elección', 'impresentable', 'poniendo', 'sobre', 'la', 'mesa', 'algo', 'de', 'magnanimidad”', 'política', 'que', 'sabe', 'que', 'no', 'legitimará', 'la', 'elección', 'pero', 'si', 'podría', 'fracturar', 'aún', 'más', 'la', 'oposición']"
946,"Celebramos la liberación de presos políticos y el fin de la persecución de muchos adversarios de la revolución. Las razones del gob para hacerlo son políticamente interesadas, pero más importante ahora es el sentimiento de las personas y familias que hoy pueden dormir en libertad","We celebrate the liberation of political prisoners and the end of the persecution of many adversaries of the revolution.GOB's reasons for doing so are politically interested, but more important now is the feeling of people and families that today can sleep in freedom",celebramos la liberación de presos políticos y el fin de la persecución de muchos adversarios de la revolución las razones del gob para hacerlo son políticamente interesadas pero más importante ahora es el sentimiento de las personas y familias que hoy pueden dormir en libertad,"['celebramos', 'la', 'liberación', 'de', 'presos', 'políticos', 'el', 'fin', 'de', 'la', 'persecución', 'de', 'muchos', 'adversarios', 'de', 'la', 'revolución', 'las', 'razones', 'del', 'gob', 'para', 'hacerlo', 'son', 'políticamente', 'interesadas', 'pero', 'más', 'importante', 'ahora', 'es', 'el', 'sentimiento', 'de', 'las', 'personas', 'familias', 'que', 'hoy', 'pueden', 'dormir', 'en', 'libertad']"
947,"Y mientras el país se concentrará en el conflicto generado por el falso dilema de votar o no votar en una elección no competitiva, se pulveriza el debate importante sobre qué hacer, diferente y eficiente, para lograr lo realmente relevante: provocar un cambio político en Vzla.","And while the country will focus on the conflict generated by the false dilemma of voting or not voting in a non-competitive choice, the important debate is sprayed on what to do, different and efficient, to achieve the really relevant: provoking a political change in VZLA.",y mientras el país se concentrará en el conflicto generado por el falso dilema de votar o no votar en una elección no competitiva se pulveriza el debate importante sobre qué hacer diferente y eficiente para lograr lo realmente relevante provocar un cambio político en vzla ,"['mientras', 'el', 'país', 'se', 'concentrará', 'en', 'el', 'conflicto', 'generado', 'por', 'el', 'falso', 'dilema', 'de', 'votar', 'no', 'votar', 'en', 'una', 'elección', 'no', 'competitiva', 'se', 'pulveriza', 'el', 'debate', 'importante', 'sobre', 'qué', 'hacer', 'diferente', 'eficiente', 'para', 'lograr', 'lo', 'realmente', 'relevante', 'provocar', 'un', 'cambio', 'político', 'en', 'vzla']"
948,"Es evidente que sin tener una vía consensuada para decidir entre alternativas distintas (y no bajo la “orden” de una sola opción no compartida), la oposición irá a parlamentarias  multifracturada, independientemente de los intentos de diálogo y los respaldos (y amenazas) externas","It is evident that without having a consensual way to decide between different alternatives (and not under the ""order"" of a single uncharted option), the opposition will go to multifractured parliamentarians, regardless of the attempts of dialogue and external backups (and threats)",es evidente que sin tener una vía consensuada para decidir entre alternativas distintas y no bajo la orden de una sola opción no compartida la oposición irá a parlamentarias multifracturada independientemente de los intentos de diálogo y los respaldos y amenazas externas,"['es', 'evidente', 'que', 'sin', 'tener', 'una', 'vía', 'consensuada', 'para', 'decidir', 'entre', 'alternativas', 'distintas', 'no', 'bajo', 'la', 'orden”', 'de', 'una', 'sola', 'opción', 'no', 'compartida', 'la', 'oposición', 'irá', 'parlamentarias', 'multifracturada', 'independientemente', 'de', 'los', 'intentos', 'de', 'diálogo', 'los', 'respaldos', 'amenazas', 'externas']"
949,"Si no hay consenso sobre las reglas para dirimir el disenso, es absurdo pretender que todas las fuerzas tengan que plegarse ilimitadamente a la posición que no ha tenido éxito hasta ahora. No se trata de buenos y malos, sino de diversidad de opiniones, natural en democracia.","If there is no consensus on the rules to settle the dissent, it is absurd to pretend that all forces have to be unlimitedly folded to the position that has not been successful so far.It is not about good and bad, but of diversity of opinions, natural in democracy.",si no hay consenso sobre las reglas para dirimir el disenso es absurdo pretender que todas las fuerzas tengan que plegarse ilimitadamente a la posición que no ha tenido éxito hasta ahora no se trata de buenos y malos sino de diversidad de opiniones natural en democracia ,"['si', 'no', 'hay', 'consenso', 'sobre', 'las', 'reglas', 'para', 'dirimir', 'el', 'disenso', 'es', 'absurdo', 'pretender', 'que', 'todas', 'las', 'fuerzas', 'tengan', 'que', 'plegarse', 'ilimitadamente', 'la', 'posición', 'que', 'no', 'ha', 'tenido', 'éxito', 'hasta', 'ahora', 'no', 'se', 'trata', 'de', 'buenos', 'malos', 'sino', 'de', 'diversidad', 'de', 'opiniones', 'natural', 'en', 'democracia']"
950,No hay sorpresa por la fractura opositora. Es natural luego de años intentando provocar un cambio que no ha ocurrido y que se ve hoy más lejano. Lo relevante ahora no es construir una unidad de pensamiento (imposible) sino un consenso sobre las reglas para dirimir el dísenso.,There is no surprise for opposition fracture.It is natural after years trying to cause a change that has not occurred and that it looks more distant today.The relevant now is not to build a unit of thought (impossible) but a consensus on the rules to settle the din.,no hay sorpresa por la fractura opositora es natural luego de años intentando provocar un cambio que no ha ocurrido y que se ve hoy más lejano lo relevante ahora no es construir una unidad de pensamiento imposible sino un consenso sobre las reglas para dirimir el dísenso ,"['no', 'hay', 'sorpresa', 'por', 'la', 'fractura', 'opositora', 'es', 'natural', 'luego', 'de', 'años', 'intentando', 'provocar', 'un', 'cambio', 'que', 'no', 'ha', 'ocurrido', 'que', 'se', 've', 'hoy', 'más', 'lejano', 'lo', 'relevante', 'ahora', 'no', 'es', 'construir', 'una', 'unidad', 'de', 'pensamiento', 'imposible', 'sino', 'un', 'consenso', 'sobre', 'las', 'reglas', 'para', 'dirimir', 'el', 'dísenso']"
951,Comenzando ahora una conversación en el IG Live con el alcalde León Jurado de San Diego en su cuenta @leonjura,Beginning now a conversation at Ig Live with Mayor León Jurado de San Diego in his account @leonjura,comenzando ahora una conversación en el ig live con el alcalde león jurado de san diego en su cuenta leonjura,"['comenzando', 'ahora', 'una', 'conversación', 'en', 'el', 'ig', 'live', 'con', 'el', 'alcalde', 'león', 'jurado', 'de', 'san', 'diego', 'en', 'su', 'cuenta', 'leonjura']"
952,@McBurban No,@McBurban No, mcburban no,"['mcburban', 'no']"
953,@estherlinero Es así,@Estherlinero is like that, estherlinero es así,"['estherlinero', 'es', 'así']"
954,@matiasazpurua Ampliaría el espectro de tu recomendación a todo el país,@matiasazpurua would expand the spectrum of your recommendation to the whole country, matiasazpurua ampliaría el espectro de tu recomendación a todo el país,"['matiasazpurua', 'ampliaría', 'el', 'espectro', 'de', 'tu', 'recomendación', 'todo', 'el', 'país']"
955,@cococolol Será un sabor muy conocido para ti.,@cococolol will be a well-known flavor for you., cococolol será un sabor muy conocido para ti ,"['cococolol', 'será', 'un', 'sabor', 'muy', 'conocido', 'para', 'ti']"
956,Un llamado a la negociación interna en la oposición para reconstruir una estrategia unitaria es inteligente y oportuno. Pero sólo puede ser exitoso en la medida en que los involucrados estén dispuestos a hacer algo distinto a lo que ya han propuesto. Lo otro ya sabemos dónde va.,A call to internal negotiation in opposition to rebuild a unitary strategy is intelligent and timely.But it can only be successful insofar as those involved are willing to do something different from what they have already proposed.The other we already know where it goes.,un llamado a la negociación interna en la oposición para reconstruir una estrategia unitaria es inteligente y oportuno pero sólo puede ser exitoso en la medida en que los involucrados estén dispuestos a hacer algo distinto a lo que ya han propuesto lo otro ya sabemos dónde va ,"['un', 'llamado', 'la', 'negociación', 'interna', 'en', 'la', 'oposición', 'para', 'reconstruir', 'una', 'estrategia', 'unitaria', 'es', 'inteligente', 'oportuno', 'pero', 'sólo', 'puede', 'ser', 'exitoso', 'en', 'la', 'medida', 'en', 'que', 'los', 'involucrados', 'estén', 'dispuestos', 'hacer', 'algo', 'distinto', 'lo', 'que', 'ya', 'han', 'propuesto', 'lo', 'otro', 'ya', 'sabemos', 'dónde', 'va']"
957,"Es un error, increíble a estas alturas, confundir la incapacidad de Maduro de gobernar con incapacidad de mantenerse en el gobierno, por malo que este sea.","It is a mistake, incredible at this point, confuse mature inability to govern with inability to stay in government, as bad as this.",es un error increíble a estas alturas confundir la incapacidad de maduro de gobernar con incapacidad de mantenerse en el gobierno por malo que este sea ,"['es', 'un', 'error', 'increíble', 'estas', 'alturas', 'confundir', 'la', 'incapacidad', 'de', 'maduro', 'de', 'gobernar', 'con', 'incapacidad', 'de', 'mantenerse', 'en', 'el', 'gobierno', 'por', 'malo', 'que', 'este', 'sea']"
958,No hay nada extraño ni conspirativo en el hecho de que la oposición se divida frente a estrategias para provocar un cambio que le ha sido extremadamente esquivo. Lo imperdonable es su incapacidad para consensuar reglas de juego que le permitan dirimir sus naturales diferencias.,There is nothing strange or conspiracy in the fact that the opposition is divided against strategies to cause a change that has been extremely elusive.The unforgivable is its inability to agree on rules of game that allow you to resign its natural differences.,no hay nada extraño ni conspirativo en el hecho de que la oposición se divida frente a estrategias para provocar un cambio que le ha sido extremadamente esquivo lo imperdonable es su incapacidad para consensuar reglas de juego que le permitan dirimir sus naturales diferencias ,"['no', 'hay', 'nada', 'extraño', 'ni', 'conspirativo', 'en', 'el', 'hecho', 'de', 'que', 'la', 'oposición', 'se', 'divida', 'frente', 'estrategias', 'para', 'provocar', 'un', 'cambio', 'que', 'le', 'ha', 'sido', 'extremadamente', 'esquivo', 'lo', 'imperdonable', 'es', 'su', 'incapacidad', 'para', 'consensuar', 'reglas', 'de', 'juego', 'que', 'le', 'permitan', 'dirimir', 'sus', 'naturales', 'diferencias']"
959,@WilianGranadil1 Gracias por tan buena interpretación,@ Wiliangranadil1 Thanks for such a good interpretation, wiliangranadil gracias por tan buena interpretación,"['wiliangranadil', 'gracias', 'por', 'tan', 'buena', 'interpretación']"
960,@carlosmaury27 Podrías regraserlo en qué escribí poco (es apenas un tuit) pero tu no tienes capacidad de entender nada. Probablemente se adapta bastante mejor,@ Carlosmaury27 You could regerize it in what I wrote little (it's just a tuit) but you do not have the ability to understand anything.It probably adapts quite better, carlosmaury podrías regraserlo en qué escribí poco es apenas un tuit pero tu no tienes capacidad de entender nada probablemente se adapta bastante mejor,"['carlosmaury', 'podrías', 'regraserlo', 'en', 'qué', 'escribí', 'poco', 'es', 'apenas', 'un', 'tuit', 'pero', 'tu', 'no', 'tienes', 'capacidad', 'de', 'entender', 'nada', 'probablemente', 'se', 'adapta', 'bastante', 'mejor']"
961,@paramaconic Pedirles que te sancionen y aíslen y que se concentren en discursos parece no haber funcionado muy bien. Probablemente todo comienza porque la solución no se la puedes pedir a nadie distinto a ti mismo.,@paramaconic Ask them to sanction and isolate and concentrate on speeches seems not to have worked very well.Probably everything starts because the solution can not be asked anyone other than yourself., paramaconic pedirles que te sancionen y aíslen y que se concentren en discursos parece no haber funcionado muy bien probablemente todo comienza porque la solución no se la puedes pedir a nadie distinto a ti mismo ,"['paramaconic', 'pedirles', 'que', 'te', 'sancionen', 'aíslen', 'que', 'se', 'concentren', 'en', 'discursos', 'parece', 'no', 'haber', 'funcionado', 'muy', 'bien', 'probablemente', 'todo', 'comienza', 'porque', 'la', 'solución', 'no', 'se', 'la', 'puedes', 'pedir', 'nadie', 'distinto', 'ti', 'mismo']"
962,@MartinPerez_64 Guao. La verdad es que tu comentario es tan absurdo que es hasta difícil conseguir por donde comenzar,@ Martinperez_64 guao.The truth is that your comment is so absurd that it is until it is difficult to get where to start, martinperez guao la verdad es que tu comentario es tan absurdo que es hasta difícil conseguir por donde comenzar,"['martinperez', 'guao', 'la', 'verdad', 'es', 'que', 'tu', 'comentario', 'es', 'tan', 'absurdo', 'que', 'es', 'hasta', 'difícil', 'conseguir', 'por', 'donde', 'comenzar']"
963,"@pizarro354 Te equivocas. Todas las negociaciones exitosas han sido con un abusador, porque si no , no harían falta","@ Pizarro354 You're wrong.All successful negotiations have been with an abuser, because if not, they would not need", pizarro te equivocas todas las negociaciones exitosas han sido con un abusador porque si no no harían falta,"['pizarro', 'te', 'equivocas', 'todas', 'las', 'negociaciones', 'exitosas', 'han', 'sido', 'con', 'un', 'abusador', 'porque', 'si', 'no', 'no', 'harían', 'falta']"
964,@Maravigliosa_6 Y quien está diciendo eso?,@ MARVIGLIOSA_6 and who is saying that?, maravigliosa y quien está diciendo eso ,"['maravigliosa', 'quien', 'está', 'diciendo', 'eso']"
965,@Joaher370 No y ese es precisamente el@reto más importante de la oposcion. Construirlo,@ Joaher370 No and that is precisely the most important challenge of opposition.Build it, joaher no y ese es precisamente el reto más importante de la oposcion construirlo,"['joaher', 'no', 'ese', 'es', 'precisamente', 'el', 'reto', 'más', 'importante', 'de', 'la', 'oposcion', 'construirlo']"
966,He sido (y sigo siendo) un defensor del voto y la negociación como vías para presionar el cambio. Pero no es verdad que cualquier voto o cualquier negociación. Es el voto que puedes motivar y defender y la negociación a la que vas luego de construir tu poder real de negociación.,I have been (and I am still) an advocate of vote and negotiation as ways to press the change.But it is not true that any vote or any negotiation.It is the vote that you can motivate and defend and the negotiation to which you go after building your real bargaining power.,he sido y sigo siendo un defensor del voto y la negociación como vías para presionar el cambio pero no es verdad que cualquier voto o cualquier negociación es el voto que puedes motivar y defender y la negociación a la que vas luego de construir tu poder real de negociación ,"['he', 'sido', 'sigo', 'siendo', 'un', 'defensor', 'del', 'voto', 'la', 'negociación', 'como', 'vías', 'para', 'presionar', 'el', 'cambio', 'pero', 'no', 'es', 'verdad', 'que', 'cualquier', 'voto', 'cualquier', 'negociación', 'es', 'el', 'voto', 'que', 'puedes', 'motivar', 'defender', 'la', 'negociación', 'la', 'que', 'vas', 'luego', 'de', 'construir', 'tu', 'poder', 'real', 'de', 'negociación']"
967,"Las remesas y repatriaciones son la tercera fuente de divisas del país y pese a que la crisis ha reducido sus montos en cerca de 20% este año, las proyecciones esperan un repunte significativo en 2021. LVL para @mercadolarinc","Remittances and repatriations are the third source of currencies in the country and despite the fact that the crisis has reduced its amounts by about 20% this year, projections expect a significant rebound in 2021. LVL for @mercadolarinc",las remesas y repatriaciones son la tercera fuente de divisas del país y pese a que la crisis ha reducido sus montos en cerca de este año las proyecciones esperan un repunte significativo en lvl para mercadolarinc,"['las', 'remesas', 'repatriaciones', 'son', 'la', 'tercera', 'fuente', 'de', 'divisas', 'del', 'país', 'pese', 'que', 'la', 'crisis', 'ha', 'reducido', 'sus', 'montos', 'en', 'cerca', 'de', 'este', 'año', 'las', 'proyecciones', 'esperan', 'un', 'repunte', 'significativo', 'en', 'lvl', 'para', 'mercadolarinc']"
968,"Con grandes dificultades para mantener efectivo en dólares en buen estado y cantidad, dada la imposibilidad de generar acuerdos con la Reserva Federal debido a las sanciones, los mecanismos alternativos de pago en divisas van creciendo aceleradamente. LVL para @mercadolarinc","With great difficulties in maintaining cash in good condition and quantity, given the impossibility of generating agreements with the Federal Reserve due to sanctions, alternative currency payment mechanisms are growing accelerated.LVL for @mercadolarinc",con grandes dificultades para mantener efectivo en dólares en buen estado y cantidad dada la imposibilidad de generar acuerdos con la reserva federal debido a las sanciones los mecanismos alternativos de pago en divisas van creciendo aceleradamente lvl para mercadolarinc,"['con', 'grandes', 'dificultades', 'para', 'mantener', 'efectivo', 'en', 'dólares', 'en', 'buen', 'estado', 'cantidad', 'dada', 'la', 'imposibilidad', 'de', 'generar', 'acuerdos', 'con', 'la', 'reserva', 'federal', 'debido', 'las', 'sanciones', 'los', 'mecanismos', 'alternativos', 'de', 'pago', 'en', 'divisas', 'van', 'creciendo', 'aceleradamente', 'lvl', 'para', 'mercadolarinc']"
969,"El total de pagos en divisas en la actividad privada llegó en agosto 2020 al 61,3% del total, de las cuáles 59,4% son en efectivo, 25,3% en plataformas de pago y transferencias y 14,8% en tarjetas extranjeras. LVL para @mercadolarinc","The total number of currency payments in private activity arrived in August 2020 to 61.3% of the total, of which 59.4% are in cash, 25.3% on payment platforms and transfers and 14.8% on cardsForeignLVL for @mercadolarinc",el total de pagos en divisas en la actividad privada llegó en agosto al del total de las cuáles son en efectivo en plataformas de pago y transferencias y en tarjetas extranjeras lvl para mercadolarinc,"['el', 'total', 'de', 'pagos', 'en', 'divisas', 'en', 'la', 'actividad', 'privada', 'llegó', 'en', 'agosto', 'al', 'del', 'total', 'de', 'las', 'cuáles', 'son', 'en', 'efectivo', 'en', 'plataformas', 'de', 'pago', 'transferencias', 'en', 'tarjetas', 'extranjeras', 'lvl', 'para', 'mercadolarinc']"
970,"La principal fuente de divisas de Venezuela en 2020 es la exportación legal e ilegal de oro, estimulada por el aumento del precio del metal y el incremento de la producción en el Arco Minero, lamentablemente sin control ambiental ni complience. LVL para @mercadolarinc","The main source of foreign currency in 2020 is the legal and illegal export of gold, stimulated by the increase in the price of metal and the increase in production in the mining arch, unfortunately without environmental control or complience.LVL for @mercadolarinc",la principal fuente de divisas de venezuela en es la exportación legal e ilegal de oro estimulada por el aumento del precio del metal y el incremento de la producción en el arco minero lamentablemente sin control ambiental ni complience lvl para mercadolarinc,"['la', 'principal', 'fuente', 'de', 'divisas', 'de', 'venezuela', 'en', 'es', 'la', 'exportación', 'legal', 'ilegal', 'de', 'oro', 'estimulada', 'por', 'el', 'aumento', 'del', 'precio', 'del', 'metal', 'el', 'incremento', 'de', 'la', 'producción', 'en', 'el', 'arco', 'minero', 'lamentablemente', 'sin', 'control', 'ambiental', 'ni', 'complience', 'lvl', 'para', 'mercadolarinc']"
971,"Por primera vez en décadas, los ingresos en divisas de la nación vendrán principalmente de actividades no petroleras, que representarán este año el 75% de los ingresos totales de la nación. Venezuela es un país con petróleo pero ya no un país petrolero. LVL para @mercadolarinc","For the first time in decades, the nation's foreign exchange revenues will come mainly from non-oil activities, which will represent this year 75% of the total income of the nation.Venezuela is a country with oil but no longer an oil country.LVL for @mercadolarinc",por primera vez en décadas los ingresos en divisas de la nación vendrán principalmente de actividades no petroleras que representarán este año el de los ingresos totales de la nación venezuela es un país con petróleo pero ya no un país petrolero lvl para mercadolarinc,"['por', 'primera', 'vez', 'en', 'décadas', 'los', 'ingresos', 'en', 'divisas', 'de', 'la', 'nación', 'vendrán', 'principalmente', 'de', 'actividades', 'no', 'petroleras', 'que', 'representarán', 'este', 'año', 'el', 'de', 'los', 'ingresos', 'totales', 'de', 'la', 'nación', 'venezuela', 'es', 'un', 'país', 'con', 'petróleo', 'pero', 'ya', 'no', 'un', 'país', 'petrolero', 'lvl', 'para', 'mercadolarinc']"
