tweet,tweet_tokenized
Importante esta nota:   Familiares exigen investigar a alcalde de El Callao por el asesinato de dos mujeres en sector minero  https://t.co/nr3IQg4KVl via @CorreoDelCaroni  #ArcoMinero,"['importante', 'nota', 'familiares', 'exigen', 'investigar', 'alcalde', 'callao', 'asesinato', 'dos', 'mujeres', 'sector', 'minero', 'via', 'correodelcaroni', 'arcominero']"
@GTAveledo .@DraAGarcia,"['gtaveledo', 'draagarcia']"
@marianaramirezz Esto es demasiado amor. No lo esperaba,"['marianaramirezz', 'demasiado', 'amor', 'esperaba']"
@fedesiete 😱,['fedesiete']
@augustocesar4 ¿Y si los escucho en 1x?,"['augustocesar', '¿y', 'si', 'escucho']"
"@IvanEReyes Bueno, sincero es. Jajajajajaja","['ivanereyes', 'bueno', 'sincero', 'jajajajajaja']"
Y Bonny Cepeda es viceministro en República Dominicana. Si así maneja a sus clientes...,"['bonny', 'cepeda', 'viceministro', 'república', 'dominicana', 'si', 'así', 'maneja', 'clientes']"
Nuevo tabulador de amor y paciencia en Whatsapp:   1x 1.5x 2x,"['nuevo', 'tabulador', 'amor', 'paciencia', 'whatsapp']"
@LaLauraGuevara ❤,['lalauraguevara']
"@ErickLezama1 Ay, gracias por asistir. Muy iluminador y conmovedor.","['ericklezama', 'ay', 'gracias', 'asistir', 'iluminador', 'conmovedor']"
A partir de este minuto (26:57) Santiago Matías comienza a precisar a Bonny Cepeda:  https://t.co/OqF1IrBCoI,"['partir', 'minuto', 'santiago', 'matías', 'comienza', 'precisar', 'bonny', 'cepeda']"
Bonny Cepeda admite que recibió $60 mil para cantarle cumpleaños a Maduro en 2020  https://t.co/UMNjSj7Dve,"['bonny', 'cepeda', 'admite', 'recibió', 'mil', 'cantarle', 'cumpleaños', 'maduro']"
@GEDV86 No eran verdes?,"['gedv', 'verdes']"
"Un grupo de académicos en EE UU advierte: ""Nuestra democracia está fundamentalmente en juego. La historia juzgará lo que hagamos en este momento"". Exhortan al congreso a hacer lo necesario para evitar que se manipulen las reglas electorales.    https://t.co/dyzQ1DHmTK","['grupo', 'académicos', 'ee', 'uu', 'advierte', 'democracia', 'fundamentalmente', 'juego', 'historia', 'juzgará', 'hagamos', 'momento', 'exhortan', 'congreso', 'hacer', 'necesario', 'evitar', 'manipulen', 'reglas', 'electorales']"
“Vienen a ayudarnos cuando ya tenemos el agua en el cuello”  https://t.co/GTWO7A7P8g a través de @CorreoDelCaroni por @Jhoalys,"['vienen', 'ayudarnos', 'agua', 'cuello”', 'través', 'correodelcaroni', 'jhoalys']"
"@alimietorres Ok, necesito otra bonita","['alimietorres', 'ok', 'necesito', 'bonita']"
"""Hará vibrar a todo el continente"". Oh, sí.","['hará', 'vibrar', 'continente', 'oh']"
@desiesquivel .@MelaPerezArias,"['desiesquivel', 'melaperezarias']"
@danielajtb JAJAJAJAJA lo siento 🖤,"['danielajtb', 'jajajajaja', 'siento']"
Hoy quieren exportar la chatarra en la que convirtieron las celdas y las líneas de producción. Una ruina *express*.,"['hoy', 'quieren', 'exportar', 'chatarra', 'convirtieron', 'celdas', 'líneas', 'producción', 'ruina', 'express']"
"@ginesdejongh @CorreodelCaroni Gracias por contarnos, @ginesdejongh . Es un tema complejo, y de difícil abordaje.","['ginesdejongh', 'correodelcaroni', 'gracias', 'contarnos', 'ginesdejongh', 'tema', 'complejo', 'difícil', 'abordaje']"
"@orial_ Me ha pasado, y por comerla... senda gastritis.","['orial', 'pasado', 'comerla', 'senda', 'gastritis']"
"Si estás atravesando una situación así con pacientes psiquiátricos en Ciudad Guayana, cuéntanos tu historia vía DM del @CorreodelCaroni . CC: @mlclisanchez","['si', 'atravesando', 'situación', 'así', 'pacientes', 'psiquiátricos', 'ciudad', 'guayana', 'cuéntanos', 'historia', 'vía', 'dm', 'correodelcaroni', 'cc', 'mlclisanchez']"
"@Ewalds6 @LuzMelyReyes @boonbar @ronnarisquez @mruizsilvera @victoramaya @FabiolaFerrero @zerpius @TinedoGuia @oscarmedina1 @fsingerf @laurahcastillo @amoleiro @inaitriago @twdecristina @MelanioBar @julepineda @mayepri @TamoaC @marielbanunez @anaeazpurua ¡Gracias, estimado! En cuenta, y anotado.","['ewalds', 'luzmelyreyes', 'boonbar', 'ronnarisquez', 'mruizsilvera', 'victoramaya', 'fabiolaferrero', 'zerpius', 'tinedoguia', 'oscarmedina', 'fsingerf', 'laurahcastillo', 'amoleiro', 'inaitriago', 'twdecristina', 'melaniobar', 'julepineda', 'mayepri', 'tamoac', 'marielbanunez', 'anaeazpurua', '¡gracias', 'estimado', 'cuenta', 'anotado']"
How to send investigative tips to the Miami Herald. We need your help on coronavirus  https://t.co/U69muyHIev,"['how', 'to', 'send', 'investigative', 'tips', 'to', 'the', 'miami', 'herald', 'we', 'need', 'your', 'help', 'on', 'coronavirus']"
"@CarlosSuniagaG #ParaquePorfa, ah, ok.","['carlossuniagag', 'paraqueporfa', 'ah', 'ok']"
Lean Cáncer en los equipos:  https://t.co/45JRDUPqGQ,"['lean', 'cáncer', 'equipos']"
@caracasapie @CiudLab Esto me recordó al poeta @Francis09046731,"['caracasapie', 'ciudlab', 'recordó', 'poeta', 'francis']"
"💔 Demasiado doloroso. Ojalá jamás normalicemos esto. Ni a los caminantes, ni a los niños que viajan solos, ni a los desaparecidos en las minas, ni a los presos políticos, ni a los desaparecidos en el Caribe.. y tantos etc.","['demasiado', 'doloroso', 'ojalá', 'jamás', 'normalicemos', 'caminantes', 'niños', 'viajan', 'solos', 'desaparecidos', 'minas', 'presos', 'políticos', 'desaparecidos', 'caribe', 'tantos', 'etc']"
"@Marilachang @gladylisflores @lavidadenos NFT, el futuro está aquí","['marilachang', 'gladylisflores', 'lavidadenos', 'nft', 'futuro', 'aquí']"
@gladylisflores @Marilachang @lavidadenos Un aporte de @Marilachang,"['gladylisflores', 'marilachang', 'lavidadenos', 'aporte', 'marilachang']"
@Marilachang @lavidadenos JAJAJAJAJA,"['marilachang', 'lavidadenos', 'jajajajaja']"
"@Marilachang @lavidadenos Déjame con mi tepuy, mi Orinoco, mi Caroní, mi cascada, mi paseo Orinoco, mi Llovizna emocional, jajajaja.","['marilachang', 'lavidadenos', 'déjame', 'tepuy', 'orinoco', 'caroní', 'cascada', 'paseo', 'orinoco', 'llovizna', 'emocional', 'jajajaja']"
"¡Este premio a @lavidadenos es hermoso! Y como soy regionalista, debo decir: de Ciudad Bolívar para el mundo 🤗 XD","['¡este', 'premio', 'lavidadenos', 'hermoso', 'regionalista', 'debo', 'decir', 'ciudad', 'bolívar', 'mundo', 'xd']"
Ayuda para mi colega Karla 🙏🏼,"['ayuda', 'colega', 'karla', '🙏🏼']"
Maduro y Bolsonaro unidos en una causa: la devastación de la Amazonía.,"['maduro', 'bolsonaro', 'unidos', 'causa', 'devastación', 'amazonía']"
Quiero leer poemas en Spaces.  https://t.co/lTY0dEuIfh,"['quiero', 'leer', 'poemas', 'spaces']"
"""Durante los 11 días de combates que se libraron este mes entre Israel y Hamás, al menos 66 niños menores de 18 años murieron en Gaza y 2 en Israel, según los reportes iniciales"".    https://t.co/klIjp0RuIQ","['días', 'combates', 'libraron', 'mes', 'israel', 'hamás', 'menos', 'niños', 'menores', 'años', 'murieron', 'gaza', 'israel', 'según', 'reportes', 'iniciales']"
Recomiendo este trabajo de @mlclisanchez en @CorreodelCaroni sobre el perturbador confinamiento de los pacientes psiquiátricos en #Guayana  https://t.co/1FPdzXo3P9,"['recomiendo', 'trabajo', 'mlclisanchez', 'correodelcaroni', 'perturbador', 'confinamiento', 'pacientes', 'psiquiátricos', 'guayana']"
"Un tribunal holandés consideró a Shell parcialmente responsable del cambio climático, y un activista consigue dos puestos en la mesa directiva de Exxon  https://t.co/kRJlne3ukN a través de @WSJ","['tribunal', 'holandés', 'consideró', 'shell', 'parcialmente', 'responsable', 'cambio', 'climático', 'activista', 'consigue', 'dos', 'puestos', 'mesa', 'directiva', 'exxon', 'través', 'wsj']"
Vecinos exigen atención urgente para pacientes psiquiátricas encerradas en apartamento de Terrazas del Caroní  https://t.co/Xs1XT0oKCr a través de @CorreoDelCaroni,"['vecinos', 'exigen', 'atención', 'urgente', 'pacientes', 'psiquiátricas', 'encerradas', 'apartamento', 'terrazas', 'caroní', 'través', 'correodelcaroni']"
"@pfcontrerasv Y es excelente, de mis favoritos. 100% recomendado","['pfcontrerasv', 'excelente', 'favoritos', 'recomendado']"
A estos consentidos de Rangel Gómez no los tocó la pandemia  https://t.co/kOysOtCjR8 via @armandoinfo,"['consentidos', 'rangel', 'gómez', 'tocó', 'pandemia', 'via', 'armandoinfo']"
Roman Protasevich: el periodista que se convirtió en diana de Lukashenko  https://t.co/rZt2gCRHDq a través de @el_pais,"['roman', 'protasevich', 'periodista', 'convirtió', 'diana', 'lukashenko', 'través', 'pais']"
"@ArmandoAltuve @Mariengracia @RaynerPenaR @twdecristina CC: @dgonzalezt .... caramba, caramba. ¿Estás leyendo, David?","['armandoaltuve', 'mariengracia', 'raynerpenar', 'twdecristina', 'cc', 'dgonzalezt', 'caramba', 'caramba', '¿estás', 'leyendo', 'david']"
@marianaramirezz @adrigutierrez27 Necesito eso!,"['marianaramirezz', 'adrigutierrez', 'necesito']"
"@alexiscorreia @MinerosGuayana No lo sé, Rick.","['alexiscorreia', 'minerosguayana', 'sé', 'rick']"
"@RaynerPenaR @ArmandoAltuve Jajajajajajaja, te entiendo. Cc: @twdecristina","['raynerpenar', 'armandoaltuve', 'jajajajajajaja', 'entiendo', 'cc', 'twdecristina']"
"Los más pobres del país, y Amazonas con comunidades indígenas vulnerables.","['pobres', 'país', 'amazonas', 'comunidades', 'indígenas', 'vulnerables']"
@ErickLezama1 🍻🍻🍻🍻,"['ericklezama', '🍻🍻🍻🍻']"
🤩,[]
"@PattyLaya Felicitaciones, Patricia. Que este año sea de mucho más crecimiento. 🤗","['pattylaya', 'felicitaciones', 'patricia', 'año', 'crecimiento']"
Falla en microcentral deja sin energía eléctrica a comunidad indígena y posadas de Canaima  https://t.co/V8Pq8gV05V a través de @CorreoDelCaroni,"['falla', 'microcentral', 'deja', 'energía', 'eléctrica', 'comunidad', 'indígena', 'posadas', 'canaima', 'través', 'correodelcaroni']"
400 animales y más de 600 hectáreas en riesgo por invasión de dos fincas en El Manteco  https://t.co/1tWbkRGDOl a través de @CorreoDelCaroni,"['animales', 'hectáreas', 'riesgo', 'invasión', 'dos', 'fincas', 'manteco', 'través', 'correodelcaroni']"
"@historiasqlaten @JohaOsorioH @lavidadenos Durísimo, un abrazo @JohaOsorioH","['historiasqlaten', 'johaosorioh', 'lavidadenos', 'durísimo', 'abrazo', 'johaosorioh']"
"@marianaramirezz ay, no.","['marianaramirezz', 'ay']"
"@ZimriRosas @CorreodelCaroni Esto no es tan simple como eso. El fondo, es un problema de la economía. ¿Quién quiere trabajar con billetes de monopolio?","['zimrirosas', 'correodelcaroni', 'tan', 'simple', 'fondo', 'problema', 'economía', '¿quién', 'quiere', 'trabajar', 'billetes', 'monopolio']"
Amenazan a transportistas con revocarles concesiones y comerciantes insisten en no recibir billetes de Bs. 50 mil  https://t.co/sDxCioX0os a través de @CorreoDelCaroni,"['amenazan', 'transportistas', 'revocarles', 'concesiones', 'comerciantes', 'insisten', 'recibir', 'billetes', 'bs', 'mil', 'través', 'correodelcaroni']"
"Antes lo fue el billete de Bs. 20 mil, antes el de Bs. 100, y así... y así.... Porque ya sabemos cuál es el verdadero problemita con esto.  ¿La respuesta del gobierno regional? 👇🏼 https://t.co/Ae9xIdEV9O","['billete', 'bs', 'mil', 'bs', 'así', 'así', 'sabemos', 'cuál', 'verdadero', 'problemita', '¿la', 'respuesta', 'gobierno', 'regional', '👇🏼']"
"El protagonista y amo de la discordia esta semana en #CiudadGuayana: el billete de 50 mil Bs🤑.   Y el verdadero problema, la hiperinflación y la dictadura.   https://t.co/CyoTcLoH2W","['protagonista', 'amo', 'discordia', 'semana', 'ciudadguayana', 'billete', 'mil', 'bs🤑', 'verdadero', 'problema', 'hiperinflación', 'dictadura']"
"@Marilachang AYYYY, NOOOOOO! qué bella!","['marilachang', 'ayyyy', 'noooooo', 'bella']"
@MarcosDavidV 😘😘,"['marcosdavidv', '😘😘']"
@MarcosDavidV Y un tuit para NO pasar agachado 🤗,"['marcosdavidv', 'tuit', 'pasar', 'agachado']"
"@ajcaleca No me extrañaría que estuviesen viviendo en la casa de Ferrominera en Campo C, bañándose en la piscina y jugando golf en el Caronoco.","['ajcaleca', 'extrañaría', 'viviendo', 'casa', 'ferrominera', 'campo', 'bañándose', 'piscina', 'jugando', 'golf', 'caronoco']"
"@maribelastrid @takag Mi vida, porque tú eres bella y tersa así natural, con esa agua del Caroní mágica","['maribelastrid', 'takag', 'vida', 'bella', 'tersa', 'así', 'natural', 'agua', 'caroní', 'mágica']"
@veraciertaja @PableOstos ¿? Desafortunado comentario/oferta.,"['veraciertaja', 'pableostos', 'desafortunado', 'comentario', 'oferta']"
¿?,[]
@takag Me cuentas,"['takag', 'cuentas']"
@Naldoxx @anabgonzalezr XD,"['naldoxx', 'anabgonzalezr', 'xd']"
@Naldoxx 😍😍😍😍,"['naldoxx', '😍😍😍😍']"
@StePozzebon @ivanbor 💔,"['stepozzebon', 'ivanbor']"
"@MaLaTorin Te abrazo, Mala querida!","['malatorin', 'abrazo', 'mala', 'querida']"
"#ElNacional me dio la oportunidad de contar lo que ocurría en #Guayana para todo el país. Contamos los inicios del Plan Guayana Socialista, la destrucción de las empresas básicas, y los trabajadores siempre tuvieron espacio.  https://t.co/6xJbukk7Fx","['elnacional', 'dio', 'oportunidad', 'contar', 'ocurría', 'guayana', 'país', 'contamos', 'inicios', 'plan', 'guayana', 'socialista', 'destrucción', 'empresas', 'básicas', 'trabajadores', 'siempre', 'espacio']"
@lblancor @CorreodelCaroni Se las abrí jajaja,"['lblancor', 'correodelcaroni', 'abrí', 'jajaja']"
Do you remember when you joined Twitter? I do! #MyTwitterAnniversary 🥳🥳🥳y perseguía a todos en la redacción de @CorreodelCaroni para que abrieran una cuenta.  https://t.co/6V9zJayALC,"['do', 'you', 'remember', 'when', 'you', 'joined', 'twitter', 'do', 'mytwitteranniversary', '🥳🥳🥳y', 'perseguía', 'redacción', 'correodelcaroni', 'abrieran', 'cuenta']"
"Pero sigo siendo el rey: Guaidó manda recado a opositores bravos:  https://t.co/9M32USmVQl   Para más de @SoyArepita, suscríbete:  https://t.co/2Fyz1j3yj3","['sigo', 'siendo', 'rey', 'guaidó', 'manda', 'recado', 'opositores', 'bravos', 'soyarepita', 'suscríbete']"
"¿Revisaste tu TikToróscopo? Hoy nos pusimos astrales ✨:  https://t.co/WI5RLlIpF3   Suscríbete a la #Guarapita, el destilado de @SoyArepita acá:  https://t.co/yoMqbaDWl4","['¿revisaste', 'tiktoróscopo', 'hoy', 'pusimos', 'astrales', 'suscríbete', 'guarapita', 'destilado', 'soyarepita', 'acá']"
"@franciscowestal La voz de la experiencia, colega.","['franciscowestal', 'voz', 'experiencia', 'colega']"
@arperaza65 @UcabGuayana Y usted no andaba preso? jajaja,"['arperaza', 'ucabguayana', 'usted', 'andaba', 'preso', 'jajaja']"
"Opinión | ""No hay excusas para hacer la vista gorda ante el abuso de poder, no hay forma de retrasar la adopción de protocolos y de revisar las formas de relacionarnos en todos los espacios físicos y virtuales"" | Por @Marilachang   https://t.co/mXLeUNPFgk","['opinión', 'excusas', 'hacer', 'vista', 'gorda', 'abuso', 'poder', 'forma', 'retrasar', 'adopción', 'protocolos', 'revisar', 'formas', 'relacionarnos', 'espacios', 'físicos', 'virtuales', 'marilachang']"
"@lblancor Jajajaja, nunca son suficientes.","['lblancor', 'jajajaja', 'nunca', 'suficientes']"
"Gracias por esta adicción, mi pana.   https://t.co/fUTtFwjdfM","['gracias', 'adicción', 'pana']"
"A ver, ¿quién da más? La lotería de las vacunas, literal.    https://t.co/TWl5dn3dfJ","['ver', '¿quién', 'da', 'lotería', 'vacunas', 'literal']"
Comité de Riesgo de Caroní prevé al menos 1.700 familias vulnerables ante temporada de lluvias  https://t.co/f5ZmPhJUKG a través de @CorreoDelCaroni,"['comité', 'riesgo', 'caroní', 'prevé', 'menos', 'familias', 'vulnerables', 'temporada', 'lluvias', 'través', 'correodelcaroni']"
📉,[]
"Ay, amigo.","['ay', 'amigo']"
Trump consuma su dominio sobre el Partido Republicano tras defenestrar a Liz Cheney por sus críticas  https://t.co/8aT42EKY27 a través de @el_pais,"['trump', 'consuma', 'dominio', 'partido', 'republicano', 'tras', 'defenestrar', 'liz', 'cheney', 'críticas', 'través', 'pais']"
Este discurso tiene gran valor en momentos en el que el pragmatismo político intenta imponerse para garantizar el poder.    https://t.co/pmkz1EmeI6,"['discurso', 'gran', 'valor', 'momentos', 'pragmatismo', 'político', 'intenta', 'imponerse', 'garantizar', 'poder']"
"""The Washington Post has named longtime journalist Sally Buzbee of the Associated Press as its executive editor, marking the first time a woman has been appointed to lead the 144-year-old news organization.""   144 años.   https://t.co/wCkr7n8xXR","['the', 'washington', 'post', 'named', 'longtime', 'journalist', 'sally', 'buzbee', 'of', 'the', 'associated', 'press', 'as', 'its', 'executive', 'editor', 'marking', 'the', 'first', 'time', 'woman', 'been', 'appointed', 'to', 'lead', 'the', 'year', 'old', 'news', 'organization', 'años']"
"@gabosama @SoyArepita Gracias, Gabriel. Según este reportero:  https://t.co/hNIWk5mYdc","['gabosama', 'soyarepita', 'gracias', 'gabriel', 'según', 'reportero']"
¿Para qué NO sirve Facebook? 🤔,"['¿para', 'sirve', 'facebook']"
"""La iniciativa Tech Transparency Project reportó que al menos 50 páginas de Facebook ofrecían cruces ilegales a través de la frontera, casi todas ellas abiertamente"".  El primer campamento de migrantes de la era Biden, más negocio para los coyotes  https://t.co/HIrlg1T5F1","['iniciativa', 'tech', 'transparency', 'project', 'reportó', 'menos', 'páginas', 'facebook', 'ofrecían', 'cruces', 'ilegales', 'través', 'frontera', 'casi', 'todas', 'abiertamente', 'primer', 'campamento', 'migrantes', 'biden', 'negocio', 'coyotes']"
Trump Justice Department secretly obtained Post reporters’ phone records  https://t.co/DEVmxNPkWa,"['trump', 'justice', 'department', 'secretly', 'obtained', 'post', 'reporters’', 'phone', 'records']"
@fsingerf Eso es pa' mí.,"['fsingerf', 'pa']"
"""Donde hay dolor y falte luz, que mi garganta cante""  Kany García, Natalia Lafourcade - Remamos (Official Video)  https://t.co/DpLu4QibW8 a través de @YouTube","['dolor', 'falte', 'luz', 'garganta', 'cante', 'kany', 'garcía', 'natalia', 'lafourcade', 'remamos', 'official', 'video', 'través', 'youtube']"
"@Ewalds6 En algunos periódicos se impuso entregar una página al chavismo, y otra a la oposición.","['ewalds', 'periódicos', 'impuso', 'entregar', 'página', 'chavismo', 'oposición']"
